time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
58080,0.3299907213590284,0.32965496968544339,0.32864643913546321,0.32696117077836584,0.32459232146203798,0.32152977220394169,0.31775952446538724,0.31326281610160644,0.30801485074452456,0.30198296292376098,0.29512393363574779,0.28737996492829732,0.27867244144791514,0.26889184331578542,0.25788051476837986,0.24540107483905518,0.23107273979189338,0.21422466125759967,0.19348155423795282,0.16506876767541157,0.096694532511243575
58140,0.32965813948071243,0.32932288626305573,0.32831585163006338,0.32663307845168171,0.32426772679099103,0.32120968263524408,0.31744495469061446,0.31295479108648683,0.3077144098291521,0.30169116544529301,0.29484186673837631,0.28710875458163349,0.27841326830667834,0.26864596615292263,0.2576493063093841,0.24518607908027287,0.23087576927544701,0.21404797543820256,0.19332821829173694,0.1649433556857216,0.096554078222236051
58200,0.32932650751720421,0.32899175137836878,0.32798620853055449,0.32630592364253835,0.32394405998911568,0.32089050852155931,0.3171312851818755,0.3126476483599534,0.30741483041634554,0.30140020584578175,0.29456061121758031,0.28683832617276411,0.27815484464846962,0.26840080289404367,0.25741877290708881,0.24497171608091914,0.2306793855757831,0.21387182678642397,0.19317536705401361,0.16481838152623479,0.096414261360375467
58260,0.32899582174163028,0.32866156130865587,0.32765750612664479,0.32597970266135234,0.32362131739578315,0.32057224623942404,0.31681851236103536,0.31234138439730214,0.30711610904285852,0.30111008073136764,0.29428016375668309,0.28656867646979994,0.27789716733349112,0.26815635049823661,0.25718891162533092,0.24475798301359467,0.23048358597425705,0.21369621268242672,0.19302299796385869,0.16469384252241942,0.096275078289424346
58320,0.32866607844376955,0.32833231234783422,0.32732974072466214,0.32565441183511828,0.3232994953668869,0.32025489218182701,0.31650663266632828,0.31203599569010487,0.30681824226162041,0.30082078672426238,0.29400052105497593,0.28629980225672391,0.27764023323773834,0.26791260594033556,0.25695971954369967,0.24454487706674988,0.23028836776833225,0.21352113052305077,0.19287110847829331,0.16456973602108738,0.096136525394911895
58380,0.32833727392998796,0.32800400080640035,0.32700290864748827,0.32533004750734401,0.32297859027477704,0.31993844275814276,0.31619564255229099,0.31173147874614299,0.30652122664166848,0.30053232046268036,0.2937216798276483,0.28603170033332015,0.27738403925292765,0.26766956621084609,0.25673119375745879,0.24433239544460236,0.23009372827149135,0.21334657772171473,0.19271969607216963,0.16444605939024204,0.095998599084005529
58440,0.32800940452318333,0.32767662301137362,0.3266770062345028,0.32500660603799392,0.32265859850820366,0.31962289439407521,0.31588553848970641,0.31142783008934982,0.30622505876809047,0.30024467860078025,0.29344363680572916,0.28576436751511386,0.277128582286435,0.267427228315882,0.25650333137748155,0.24412053536706951,0.22989966481316571,0.21317255170834037,0.19256875823808489,0.16432281001896071,0.095861295785363607
58500,0.32768246656271161,0.32735017530622318,0.3263520298415104,0.32468408380341607,0.32233951647224401,0.31930824353158416,0.31557631696553001,0.31112504625973669,0.3059297352419495,0.29995785780858997,0.29316638873600942,0.28549780063329278,0.27687385926121516,0.26718558927708191,0.25627612953016271,0.24390929406967499,0.22970617473863328,0.21299904992923807,0.19241829248624598,0.16419998531721963,0.095724611949071309
58560,0.3273564564042844,0.32702465405076564,0.32602797584063758,0.32436247719623912,0.32202134058819898,0.31899448662878216,0.31526797448278532,0.31082312381328836,0.30563525268017916,0.299671854771899,0.29288993238093375,0.28523199653459586,0.27661986711568598,0.26694464613148783,0.25604958535728961,0.24369866880340768,0.22951325540886072,0.21282606984692276,0.19226829634424603,0.1640775827156119,0.095588544046628726
58620,0.32703137041992297,0.32670005562111881,0.32570484062028737,0.32404178262532668,0.32170406729354728,0.3186816201598881,0.31496050756051797,0.31052205932191607,0.30534160771553581,0.29938666619221149,0.29261426451855227,0.28496695208126432,0.2763666028036797,0.26670439593149542,0.25582369601599131,0.24348865683467122,0.22932090420045242,0.21265360894006266,0.19211876735700895,0.16395559966526929,0.09545308857080495
58680,0.32670720499790779,0.32637637640965128,0.32538262058508782,0.32372199651572636,0.32138769304189435,0.31836964061517575,0.31465391273374399,0.31022184937340613,0.30504879699654647,0.29910228878669298,0.29233938194246706,0.28470266415098761,0.2761140632943877,0.26646483574479846,0.25559845867868253,0.24327925544522583,0.22912911850559112,0.2124816647034172,0.19196970308672129,0.16383403363777788,0.095318242035419262
58740,0.3263839565426489,0.32605361282485268,0.32506131215576317,0.32340311530853955,0.32107221430284266,0.31805854450084414,0.31434818655331936,0.30992249057128807,0.30475681718737641,0.29881871928803644,0.29206528146169525,0.28443912963676249,0.27586224557221373,0.26622596265423321,0.25537387053289579,0.24307046193200377,0.2289378957318276,0.21231023464758894,0.19182110111252654,0.16371288212477678,0.095184000975562011
58800,0.32606162147465273,0.32573176129130055,0.32474091176910008,0.32308513546088879,0.32075762756195753,0.31774832833898337,0.31404332558590586,0.30962397953480075,0.30446566496779465,0.29853595444442743,0.29179195990063406,0.28417634544685799,0.27561114663673891,0.26598777375774468,0.25514992878124915,0.24286227360707938,0.22874723330205468,0.21213931629900257,0.1916729590305089,0.1635921426379407,0.095050361947303902
58860,0.32574019623046524,0.32541081824960338,0.32442141587789086,0.32276805344586001,0.32044392932071103,0.31743898866751713,0.31373932641391339,0.30932631289883417,0.30417533703311528,0.29825399101948474,0.29151941409900101,0.28391430850475496,0.27536076350266064,0.26575026616832376,0.25492663064138149,0.24265468779760158,0.22855712865443606,0.2119689071998283,0.19152527445360798,0.16347181270887023,0.094917321527527174
58920,0.3254196772625696,0.32509078015629833,0.32410282095083098,0.32245186575240076,0.3201311160963784,0.31713052204010062,0.31343618563539727,0.30902948731382557,0.30388583009409298,0.29797282579215467,0.29124764091172584,0.28365301574903479,0.27511109319967697,0.26551343701388591,0.25470397334582279,0.24244770184565267,0.22836757924224815,0.21179900490779832,0.19137804501139322,0.16335188988879751,0.094784876314005298
58980,0.32510006103931782,0.32477164348378279,0.3237851234724507,0.322136568885251,0.31981918442196977,0.31682292502605036,0.31313389986398799,0.30873349944568967,0.30359714087685225,0.29769245555663931,0.2909766372088779,0.2833924641333056,0.27486213277241045,0.26527728343719226,0.25448195414191194,0.24224131310816127,0.22817858253378603,0.21162960699610175,0.19123126834994131,0.16323237174842709,0.09465302292530027
59040,0.32478134404488079,0.32445340472026474,0.32346831994306524,0.32182215936489383,0.31950813084618007,0.31651619421029525,0.31283246572884144,0.30843834597576841,0.30330926612283665,0.29741287712234549,0.29070639987561442,0.28313265062614956,0.27461387928035608,0.26504180259579685,0.2542605702917432,0.24203551895684755,0.22799013601230722,0.21146071105332676,0.1910849421317744,0.16311325587785572,0.094521758000580075
59100,0.32446352277918145,0.32413606036969556,0.32315240687870783,0.32150863372748806,0.31919795193332179,0.31621032619330852,0.31253187987457098,0.30814402360076243,0.30302220258873969,0.29713408731381541,0.29043692581211,0.28287357221105153,0.27436632979780667,0.2648069916619698,0.25403981907208628,0.24183031677813877,0.22780223717594122,0.21129231468336018,0.19093906403574323,0.16299453988641954,0.094391078199528328
59160,0.32414659375778582,0.32381960695166101,0.32283738081101998,0.32119598852475861,0.31888864426321539,0.31590531759099744,0.31223213896113716,0.30785052903261934,0.30273594704639317,0.29685608297061195,0.29016821193344039,0.28261522588627891,0.27411948141372888,0.2645728478225664,0.25381969777424512,0.24162570397301553,0.22761488353751591,0.21112441550518429,0.19079363175677599,0.16287622140237284,0.094260980202375111
59220,0.32383055351186496,0.32350404100134328,0.32252323828721463,0.32088422032395897,0.31858020443115115,0.31560116503466595,0.31193323966380926,0.30755785899849641,0.3024504962827278,0.29657886094728086,0.28990025516954321,0.282357608664843,0.27387333123172442,0.26433936827898913,0.2536002037040222,0.24142167795697661,0.22742807262452491,0.21095701115284837,0.19064864300585499,0.16275829807285394,0.094131460709705489
59280,0.32351539858815065,0.32318935906947677,0.32220997587003064,0.32057332570782632,0.31827262904784476,0.3152978651709693,0.31163517867312035,0.30726601024071437,0.30216584709972882,0.29630241811330432,0.28963305246517301,0.28210071757445387,0.2736278763699847,0.26410655024714252,0.2533813341816723,0.24121823615999394,0.22724180197908361,0.2107900992754255,0.19050409550997294,0.1626407675638272,0.09400251644232159
59340,0.32320112554879732,0.32287555772220999,0.32189759013759545,0.32026330127444369,0.31796591473929864,0.31499541466177539,0.31133795269472769,0.30697497951661723,0.30188199631429274,0.29602675135295681,0.28936660077975229,0.28184454965736555,0.27338311396112974,0.2638743909572614,0.25316308654171793,0.24101537602630774,0.22705606915769505,0.21062367753673472,0.19035998701178747,0.16252362755963964,0.093874144141298702
59400,0.32288773097135937,0.3225626335410825,0.32158607768340142,0.31995414363721675,0.31766005814677895,0.31469381018414166,0.31104155844938974,0.30668476359854929,0.30159894075820448,0.29575185756528222,0.28910089708734943,0.28158910197035608,0.27313904115218868,0.26364288765389438,0.25294545813293551,0.24081309501441794,0.22687087173124926,0.21045774361535191,0.19021631526964711,0.16240687576305118,0.093746340567792311
59460,0.32257521144872675,0.3222505831229609,0.32127543511624246,0.31964584942480939,0.31735505592675112,0.31439304843025029,0.31074599267290098,0.30639535927378941,0.30131667727807221,0.2954777336640273,0.2888359383766117,0.28133437158465863,0.27289565510453018,0.26341203759583182,0.25272844631828095,0.2406113905970057,0.22668620728493885,0.21029229520451648,0.19007307805748314,0.16229050989509819,0.093619102502923837
59520,0.32226356358905439,0.32193940307996788,0.32096565906014218,0.31933841528107276,0.31705090475080855,0.31409312610733675,0.31045125211602009,0.30610676334447928,0.30103520273525386,0.29520437657756826,0.28857172165069028,0.28108035558588501,0.27265295299378361,0.26318183805602435,0.25251204847480418,0.24041026026084289,0.22650207341816109,0.21012733001202227,0.18993027316468072,0.16217452769492652,0.09349242674769187
59580,0.32195278401565519,0.32162909003937573,0.32065674615424811,0.31903183786493861,0.3167476013055659,0.31379403993758281,0.31015733354436259,0.3058189726275144,0.30075451400574743,0.29493178324879865,0.28830824392712623,0.28082705107390826,0.27241093200971661,0.26295228632145395,0.25229626199351068,0.24020970150664028,0.226318467744347,0.20996284576001764,0.18978789839583524,0.16205892691946872,0.093366310122983284
59640,0.32164286936696701,0.32131964064357266,0.32034869305279745,0.31872611385038552,0.3164451422926251,0.31349578665808242,0.30986423373836647,0.30553198395451009,0.30047460798015729,0.29465995063509609,0.28804550223781672,0.28057445516282969,0.27216958935620295,0.26272337969310272,0.25208108427933268,0.24000971184902156,0.22613538789093948,0.20979884018499001,0.18964595157074296,0.16194370534343855,0.09324074946938031
59700,0.32133381629651647,0.32101105155002707,0.32004149642508173,0.3184212399264032,0.31614352442853988,0.31319836302080584,0.30957194949325656,0.30524579417176612,0.30019548156365827,0.29438887570828642,0.28778349362898009,0.28032256498094382,0.27192892225118875,0.26249511548592031,0.25186651275109756,0.23981028881649455,0.22595283149936815,0.20963531103774521,0.18950443052438762,0.16182886075932262,0.093115741646965511
59760,0.32102562147277647,0.32070331943114488,0.31973515295530364,0.31811721279684951,0.31584274444467186,0.31290176579245588,0.3092804776188996,0.30496040014011982,0.2999171316758471,0.29411855545449239,0.28752221516100024,0.28007137767057771,0.2716889279265231,0.26226749102864405,0.25165254484133354,0.23961142995123513,0.22577079622480273,0.20947225608311565,0.18936333310657599,0.16171439097688989,0.092991283535447986
59820,0.32071828157914023,0.32039644097424352,0.31942965934255124,0.31781402918042406,0.31554279908716487,0.31260599175444143,0.30898981493977817,0.30467579873492068,0.29963955525071717,0.29384898687410882,0.28726166390840224,0.27982089038806723,0.27144960362793669,0.26204050366377918,0.25143917799625287,0.23941313280907528,0.22558927973614751,0.20930967309996434,0.18922265718195563,0.16160029382322535,0.09286737203394109
59880,0.32041179331386038,0.32009041288149109,0.31912501230073703,0.31751168581060762,0.31524368511688355,0.31231103770281676,0.30869995829492891,0.30439198684596813,0.29936274923659623,0.29358016698173928,0.28700183695978904,0.2795711003036927,0.27121094661497569,0.26181415074753173,0.25122640967568233,0.23921539495943051,0.22540827971596458,0.20914755988110093,0.18908240062991918,0.16148656714260684,0.092744004060858698
59940,0.32010615338999565,0.31978523186985308,0.31882120855854462,0.31721017943560836,0.31494539930936022,0.31201690044822766,0.30841090453788939,0.30410896137745802,0.29908671059609193,0.29331209280614229,0.28674273141778628,0.27932200460162365,0.27097295416094608,0.26158842964975104,0.25101423735300499,0.23901821398524004,0.22522779386041172,0.20898591423321616,0.18894256134453297,0.16137320879641467,0.092621176553796189
60000,0.31980135853528463,0.3194808946709658,0.31851824485930208,0.31690950681823549,0.31464793845466743,0.31172357681578355,0.30812265053656934,0.30382671924785265,0.29881143630596085,0.29304476139009689,0.28648434439890474,0.27907360047977631,0.27073562355276437,0.26136333775377263,0.25080265851499001,0.23882158748277904,0.22504781987902939,0.20882473397663165,0.18880313723422448,0.16126021666271873,0.092498886469536329
60060,0.3194974054921253,0.31917739803111644,0.31821611796096194,0.31660966473587915,0.31435129935739831,0.31143106364503786,0.3078351931732306,0.30354525738986105,0.29853692335708854,0.29277816979038401,0.28622667303352339,0.2788258851497975,0.27049895209094366,0.26113887245640632,0.25059167066178545,0.23862551306165741,0.22486835549474779,0.20866401694531861,0.18866412622182066,0.16114758863633502,0.092377130783869069
60120,0.31919429101752778,0.31887473871119526,0.31791482463605325,0.3163106499804621,0.31405547883661833,0.31113935778993984,0.30754852934443944,0.30326457275039159,0.29826316875444248,0.29251231507773867,0.28596971446584035,0.27857885583701647,0.27026293708954519,0.26091503116788795,0.25038127130686938,0.23842998834477036,0.22468939844383742,0.20850376098684825,0.18852552624449609,0.16103532262876058,0.09225590649148234
60180,0.31889201188300381,0.31857291348658506,0.31761436167157148,0.31601245935832989,0.31376047372575461,0.31084845611872358,0.30726265596095437,0.30298466229043819,0.29799016951695634,0.29224719433673274,0.28571346585375368,0.27833250978032098,0.27002757587604914,0.26069181131174274,0.25017145797690338,0.23823501096813821,0.22451094647572864,0.20834396396218061,0.18838733525351248,0.16092341656783191,0.092135210605909984
60240,0.31859056487450921,0.31827191914710434,0.31731472586892084,0.31571508969019257,0.31346628087253831,0.31055835551384969,0.30697756994766795,0.3027055229850219,0.29771792267747199,0.29198280466571619,0.28545792436880146,0.27808684423209701,0.26979286579129347,0.26046921032472292,0.24996222821166847,0.23804057858083968,0.22433299735294115,0.20818462374558902,0.18824955121413409,0.16081186839761641,0.092015040159424175
60300,0.31828994679239581,0.31797175249695819,0.31701591404386598,0.3154185378110767,0.31317289713895585,0.31026905287195705,0.30669326824355847,0.30242715182314284,0.29744642528269039,0.29171914317676823,0.28520308719611281,0.27784185645817927,0.26955880418942418,0.26024722565675767,0.24975357956401464,0.23784668884496138,0.22415554885103339,0.20802573822460846,0.18811217210557296,0.16070067607834476,0.091895392202916565
60360,0.31799015445136947,0.31767241035469751,0.31671792302649038,0.31512280057028391,0.31288031940120764,0.30998054510382117,0.30640974780164831,0.30214954580773812,0.29717567439313064,0.29145620699565578,0.28494895153436706,0.27759754373781081,0.26932538843785542,0.26002585477091378,0.24954550959982247,0.23765333943556013,0.22397859875856649,0.20786730530000158,0.18797519592095716,0.1605898375863769,0.091776263805765063
60420,0.31769118468035423,0.31737388955308177,0.31642074966105954,0.31482787483125324,0.31258854454957069,0.30969282913421625,0.30612700558886446,0.30187270195554156,0.2969056670829861,0.29119399326168716,0.28469551459564291,0.27735390336348681,0.26909261591710509,0.25980509514322092,0.24933801589781396,0.23746052804045453,0.22380214487686689,0.207709322885479,0.18783862066698359,0.16047935091373622,0.091657652055829097
60480,0.31739303432247762,0.31707618693906547,0.31612439080600729,0.31453375747154821,0.31229756948838461,0.3094059019019012,0.30584503858602552,0.30159661729707032,0.2966364004401133,0.2909324991277018,0.28444277360540926,0.27711093264094694,0.26886048402079088,0.25958494426267165,0.24913109604955774,0.23726825236023655,0.22362618502004913,0.20755178890773687,0.18770244436397823,0.16036921406819998,0.091539554059281117
60540,0.31709570023502198,0.31677929937374882,0.31582884333388656,0.31424044538280671,0.31200739113600229,0.30911976035957051,0.30556384378779228,0.30132128887657583,0.2963678715659816,0.29067172176001976,0.28419072580247551,0.27686862888912567,0.26862899015557906,0.2593653996311695,0.24892474765941702,0.2370765101082199,0.22345071701496239,0.20739470130640211,0.18756666504583661,0.16025942507322927,0.091421966940496313
60600,0.31679917928932944,0.31648322373228277,0.31553410413127403,0.3139479354706467,0.31171800642469477,0.30883440147375874,0.30528341820257121,0.30104671375194669,0.29610007757557527,0.29041165833834243,0.28393936843888867,0.27662698944004654,0.26839813174107574,0.25914645876341474,0.24871896834442747,0.23688529901030658,0.22327573870104259,0.20723805803386164,0.18743128075981733,0.16014998196769281,0.091304887841981472
60660,0.31650346837072008,0.31618795690378737,0.31524017009868888,0.3136562246545832,0.31142941230056881,0.30854982222475735,0.30500375885243136,0.30077288899462407,0.29583301559730829,0.29015230605566544,0.28368869877984598,0.276386011638732,0.26816790620973324,0.2589281191868068,0.24851375573419393,0.23669461680487613,0.22310124793019018,0.20708185705512355,0.18729628956637534,0.16004088280564735,0.091188313924291928
60720,0.31620856437845807,0.31589349579131781,0.31494703815055808,0.31336530986799538,0.31114160572353294,0.30826601960658118,0.30472486277307076,0.30049981168956924,0.29556668277299158,0.28989366211824708,0.28343871410366261,0.27614569284317242,0.26793831100681997,0.25871037844141553,0.24830910747086399,0.23650446124276203,0.22292724256675045,0.20692609634780304,0.1871616895391556,0.15993212565633919,0.091072242365901071
60780,0.31591446422571723,0.31559983731182972,0.31465470521518268,0.31307518805809131,0.31085458366726343,0.30798299062693424,0.30444672701378234,0.30022747893522905,0.29530107625779922,0.28963572374557389,0.28318941170173917,0.27590603042429385,0.26770934359038956,0.25849323407995167,0.2481050212091003,0.23631483008722642,0.2227537204874922,0.2067707739021058,0.18702747876498393,0.15982370860420159,0.090956670363080361
60840,0.31562116483947245,0.31530697839607102,0.31436316823462873,0.31278585618579957,0.31056834311909465,0.30770073230709993,0.30416934863734335,0.29995588784342442,0.29503619322015501,0.28937848817024647,0.28294078887844293,0.27566702176583563,0.26748100143115316,0.25827668366763196,0.2479014946159358,0.23612572111380192,0.22258067958143005,0.20661588772062187,0.18689365534361374,0.15971562974851541,0.090841595129831795
60900,0.31532866316041869,0.31501491598850073,0.3140724241646462,0.3124973112256878,0.31028288107993784,0.30741924168185913,0.30389272471993267,0.2996850355392669,0.29477203084164855,0.28912195263789275,0.28269284295102104,0.27542866426426144,0.26725328201238707,0.25806072478208275,0.24769852537067188,0.23593713211018241,0.22240811774970423,0.2064614358181891,0.18676021738756221,0.15960788720319347,0.090727013897800093
60960,0.31503695614294569,0.31472364704726324,0.31378246997464398,0.31220955016593771,0.30999819456425581,0.30713851579946505,0.3036168523511068,0.29941491916113522,0.29450858631701166,0.28886611440714649,0.28244557124957897,0.2751909553287385,0.26702618282991419,0.25784535501332406,0.24749611116486583,0.23574906087621478,0.22223603290557928,0.20630741622190105,0.18662716302213297,0.15950047909682141,0.090612923916143284
61020,0.31474604075510726,0.31443316854415831,0.31349330264765879,0.3119225700083143,0.3097142806000327,0.30685855172161347,0.3033417286337689,0.29914553586064468,0.29424585685408888,0.28861097074961739,0.28219897111705167,0.27495389238111073,0.2667997013920782,0.25763057196374561,0.24729424970230923,0.23556150522388106,0.22206442297443038,0.20615382697110024,0.18649449038541882,0.15939340357267065,0.090499322451421629
61080,0.31445591397850414,0.31414347746452342,0.31320491918023818,0.31163636776804809,0.30943113622865565,0.30657934652332325,0.30306735068405016,0.29887688280252639,0.29398383967371444,0.28835651894976616,0.28195303990907528,0.27471747285576481,0.26657383521960398,0.2574163732479588,0.24709293869886906,0.23537446297712383,0.22189328589354734,0.20600066611714943,0.18636219762801992,0.15928665878832088,0.090386206787520601
61140,0.31416657280820848,0.31385457080715851,0.31291731658236499,0.31135094047375983,0.30914875850483892,0.30630089729286081,0.30279371563123164,0.2986089571645501,0.29372253200963439,0.28810275630482529,0.28170777499390653,0.27448169419954849,0.26634858184551286,0.25720275649270896,0.24689217588239518,0.23518793197174759,0.22172261961202672,0.20584793172330984,0.18623028291289917,0.1591802429154712,0.090273574225555528
61200,0.31387801425274037,0.31356644558430202,0.3126304918774333,0.31106628516743656,0.30886714449660096,0.30602320113171655,0.30252082061772329,0.29834175613750186,0.29346193110848479,0.28784968012477802,0.28146317375240276,0.27424655387175179,0.26612393881510638,0.25698971933686116,0.24669195899270979,0.23500191005541313,0.22155242209077319,0.20569562186475282,0.18609874441540925,0.1590741541399861,0.090161422083753315
61260,0.31359023533403668,0.31327909882160065,0.31234444210221823,0.31078239890440101,0.30858629128523302,0.30574625515457443,0.30224866279903218,0.2980752769251539,0.29320203422976232,0.28759728773232968,0.28121923357799411,0.2740120493440803,0.26589990368594035,0.25677725943137664,0.24649228578158638,0.2348163950876197,0.221382691302486,0.20554373462855272,0.18596758032329364,0.15896839066190588,0.090049747697380708
61320,0.31330323308733232,0.31299252755798967,0.31205916430675606,0.31049927875319222,0.30830619596517977,0.30547005648919168,0.30197723934364173,0.29780951674414158,0.29294283864569914,0.28734557646277964,0.28097595187655178,0.27377817810051874,0.26567647402768252,0.25656537443916194,0.24629315401258756,0.23463138493952695,0.22121342523145909,0.20539226811345357,0.1858367888364009,0.15886295069506406,0.08993854841861619
61380,0.31301700456109244,0.31270672884562545,0.31177465555427708,0.31021692179549759,0.30802685564397109,0.30519460227632988,0.30170654743294234,0.29754447282389462,0.29268434164119295,0.28709454366395126,0.28073332606631696,0.27354493763725835,0.26545364742203814,0.25635406203499195,0.24609456146098427,0.23444687749387005,0.22104462187348939,0.2052412204297675,0.18570636816656541,0.15875783246693381,0.089827821616447145
61440,0.3127315468169844,0.31242169974985756,0.31149091292117737,0.30993532512612504,0.30774826744219419,0.30491988966972794,0.30143658426120518,0.29728014240660972,0.29242654051378131,0.28684418669616601,0.28049135357787619,0.27331232546267353,0.26523142146272805,0.25614331990549005,0.24589650591373943,0.23426287064494714,0.22087627923586939,0.20509058969937508,0.18557631653761941,0.15865303421865273,0.089717564676586467
61500,0.31244685692984858,0.31213743734919952,0.31120793349698961,0.30965448585297384,0.30747042849346484,0.30464591583607303,0.30116734703555254,0.29701652274722296,0.2921694325736135,0.28659450293221683,0.28025003185413488,0.27308033909729684,0.26500979375546524,0.25593314574910692,0.24569898516948882,0.23407936229860318,0.22070839533737646,0.20494037405572108,0.18544663218539709,0.15854855420503888,0.0896077750013861
61560,0.31216293198757816,0.31185393873520811,0.31092571438426264,0.30937440109691389,0.30719333594430609,0.30437267795487877,0.30089883297583564,0.2967536111132848,0.29191301514332413,0.28634548975723811,0.28000935835018481,0.2728489760736808,0.26478876191781048,0.25572353727596719,0.24550199703837686,0.23389635037205067,0.22054096820807062,0.20479057164357961,0.18531731335744761,0.15844439069420527,0.089498450009711406
61620,0.31187976909105841,0.31157120101242364,0.31064425269850104,0.30909506799172509,0.30691698695408737,0.30410017321842409,0.30063103931457297,0.29649140478489877,0.29165728555797099,0.28609714456864427,0.27976933053324066,0.27261823393633472,0.26456832357910742,0.25551449220780359,0.24530553934198779,0.2337138327937974,0.22037399588921841,0.20464118061897082,0.18518835831293989,0.15834054196743841,0.089389587136841767
61680,0.31159736535413529,0.31128922129833719,0.31036354556813273,0.30881648368406533,0.30664137869499258,0.3038283988317218,0.300363963296919,0.29622990105469077,0.29140224116500507,0.28584946477609874,0.27952994588261093,0.27238811024169585,0.2643484763804555,0.2553060082779306,0.24510960991332253,0.23353180750362623,0.22020747643327632,0.20449219914915001,0.18505976532265908,0.1582370063192034,0.089281183834383604
61740,0.31131571790358886,0.31100799672336565,0.31008359013448417,0.30853864533344527,0.3063665083519958,0.30355735201249379,0.30009760218063997,0.29596909722778458,0.29114787932424668,0.28560244780149258,0.27929120188967671,0.27215860255810936,0.26412921797469147,0.25509808323122957,0.24491420659678576,0.23335027245258638,0.22004140790388782,0.2043436254126125,0.18493153266902296,0.15813378205717771,0.089173237570172925
61800,0.31103482387900994,0.31072752443072688,0.30980438355165507,0.30826155011210338,0.3060923731227343,0.3032870299910444,0.29983195323598572,0.295708990621673,0.29089419740775402,0.28535609107880883,0.27905309605775297,0.27192970846568532,0.26391054602623965,0.25489071482398862,0.24471932724801471,0.23316922560280606,0.21987578837567323,0.20419545759884933,0.18480365864578274,0.15803086750184686,0.089065745828165677
61860,0.31075468043274596,0.31044780157638641,0.30952592298646542,0.30798519520495221,0.30581897021745624,0.30301743001020665,0.29956701374563649,0.2954495785661635,0.2906411927997693,0.28511039205406907,0.27881562590203424,0.27170142555624288,0.26369245821105586,0.25468390082384684,0.24452496973382185,0.2329886649274332,0.21971061593416757,0.20404769390828159,0.18467614155794998,0.15792826098641385,0.088958706108338906
61920,0.31047528472986702,0.31016882532902301,0.30924820561842048,0.30770957780954428,0.30554629685898554,0.30274854932530848,0.29930278100466873,0.29519085840334497,0.29038886289668542,0.2848653481853004,0.27857878894956228,0.2714737514332799,0.26347495221659739,0.25447763900976533,0.24433113193216774,0.23280858841061083,0.21954588867579938,0.20390033255224299,0.18454897972178502,0.1578259608567939,0.088852115926595324
61980,0.31019663394813801,0.30989059287000109,0.30897122863968435,0.30743469513604488,0.30527435028269556,0.302480385204146,0.29903925232052908,0.29493282748756178,0.29013720510702068,0.28462095694251122,0.27834258273920282,0.27124668371194993,0.26325802574180235,0.25427192717200831,0.24413781173214502,0.23262899404746482,0.21938160470788307,0.20375337175297936,0.18442217146480677,0.1577239654716393,0.088745972814684285
62040,0.30991872527790237,0.30961310139325471,0.30869498925496242,0.30716054440711477,0.30500312773639093,0.30221293492686485,0.29877642501291446,0.29467548318529285,0.28988621685129634,0.28437721580756514,0.27810700482151635,0.27102022001892917,0.26304167649695021,0.25406676311199616,0.24394500703382047,0.23244987984393126,0.21921776214842636,0.20360680974342577,0.18429571512552023,0.15762227320197159,0.088640274320073542
62100,0.30964155592203024,0.30933634810523497,0.30841948468145003,0.30688712285785863,0.30473262648025617,0.30194619578590842,0.2985142964137204,0.29441882287509924,0.2896358955619831,0.28413412227412871,0.2778720527587053,0.27079435799236273,0.26282590220360769,0.25386214464225043,0.24375271574817961,0.23227124381669967,0.21905435912607102,0.20346064476714387,0.18416960905334773,0.15752088243109663,0.088535018005853686
62160,0.30936512309588315,0.30906033022487511,0.30814471214879646,0.30661442773578917,0.30446284378681976,0.30168016508598255,0.29825286386700545,0.29416284394758985,0.28938623868346797,0.28389167384763786,0.27763772412458088,0.27056909528183271,0.26261070059459762,0.25365806958636389,0.24356093579709787,0.2320930839931864,0.21889139378006922,0.20331487507830195,0.18404385160861353,0.15741979155459468,0.08843020145065511
62220,0.3090894240272879,0.30878504498356496,0.30787066889908021,0.30634245630080248,0.30419377694092992,0.30141484014403119,0.29799212472896769,0.29390754380539752,0.28913724367203075,0.28364986804527492,0.27740401650454183,0.27034442954833815,0.26239606941398108,0.25345453577898475,0.24336966511332789,0.23191539841152536,0.2187288642602794,0.20316949894167807,0.18391844116255829,0.15731899898034835,0.088325822248614905
62280,0.30881445595639168,0.30851048962500482,0.3075973521866624,0.30607120582503095,0.30392542323960653,0.30115021828908733,0.29773207636779409,0.29365291986302655,0.28888890799568878,0.28340870239581051,0.27717092749541083,0.27012035846412474,0.26218200641687789,0.25325154106562653,0.24317890164029474,0.23173818512034386,0.21856676872691377,0.20302451463236582,0.18379337609697693,0.15721850312805583,0.088221878009134697
