time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
19440,50.16177016810807,50.161774085729334,50.161785824809741,50.161805344839586,50.161832578730767,50.161867433455363,50.161909790947874,50.161959509270581,50.162016424070707,50.162080350327294,50.16215108443636,50.162228406671453,50.162312084092882,50.162401874025036,50.16249752827359,50.162598798381971,50.162705442399968,50.162817233996222,50.162933975405025,50.163055517068145,50.163181789925908
19500,50.161933948764243,50.161937669351175,50.16194881802366,50.161967356315095,50.161993220520927,50.162026322304975,50.162066549556293,50.162113767495796,50.162167820060375,50.16222853156215,50.162295708669639,50.162369142745931,50.162448612614178,50.162533887864114,50.162624732863947,50.162720911763756,50.162822194942038,50.162928367692025,50.163039242574207,50.163154678178316,50.163274610012444
19560,50.162089572748314,50.162093106030298,50.162103693448572,50.162121298478375,50.162145860631028,50.162177296029569,50.162215498222544,50.162260339234727,50.16231167088182,50.16236932634645,50.162433122060349,50.162502859926221,50.162578329946413,50.162659313366873,50.1627455864936,50.16283692545484,50.162933112340696,50.163033943482745,50.163139241239172,50.163248871915464,50.163362775311398
19620,50.162237438501684,50.162240793736984,50.162250847643257,50.162267565541164,50.162290889998374,50.162320741376021,50.162357018601284,50.162399600165379,50.162448345371942,50.162503095833976,50.162563677262,50.16262990157513,50.162701569399644,50.162778473058346,50.162860400200721,50.162947138335412,50.163038480677372,50.163134234039319,50.163234230074991,50.163338342395839,50.163446514832906
19680,50.162377925323774,50.162381111322105,50.162390658114219,50.162406532774632,50.162428680775591,50.162457026505841,50.162491474004192,50.162531907907216,50.162578194634605,50.162630183811125,50.162687709965148,50.162750594534529,50.162818648241313,50.162891673933963,50.162969470040231,50.163051834880669,50.163138572237159,50.163229498873861,50.163324455263222,50.163423321933948,50.163526046502774
19740,50.16251139445793,50.162514419601521,50.162523484396381,50.162538557583801,50.162559587396217,50.162586502049805,50.162619210440994,50.162657603046185,50.162701553047512,50.162750917683212,50.16280553986104,50.162865250064243,50.162929868608273,50.162999208342875,50.163073077936552,50.163151285981172,50.163233646294998,50.16331998509024,50.163410151205163,50.163504031717196,50.163601577797124
19800,50.162638189735361,50.162641061999309,50.162649668694122,50.16266398014487,50.16268394720688,50.162709501733339,50.162740557236638,50.162777009742499,50.162818738859009,50.16286560905904,50.162917471212772,50.162974164398456,50.163035518047067,50.163101354511127,50.163171492188461,50.163245749428285,50.163323949580786,50.163405927827853,50.163491540943454,50.163580682204255,50.163673306116877
19860,50.162758638556305,50.162761365527956,50.162769536857908,50.162783124376162,50.162802081430307,50.162826343329449,50.162855827972066,50.162890436656824,50.162930055097803,50.162974554642162,50.163023793725849,50.163077619593778,50.16313587033801,50.163198377339583,50.16326496823941,50.163335470655241,50.163409716989676,50.163487550939664,50.16356883680632,50.163653473734371,50.163741419360406
19920,50.162873052582682,50.162875641480063,50.162883399073728,50.162896298623544,50.162914295845155,50.162937329331356,50.162965321148029,50.162998177604038,50.163035790214998,50.16307803685968,50.16312478316253,50.163175884127824,50.163231186076345,50.163290528966769,50.163353749220668,50.163420683259524,50.163491172082573,50.163565067469662,50.163642240861265,50.163722596956077,50.163806096326702
19980,50.162981728417684,50.162984186107181,50.162991550539417,50.163003796332831,50.163020881452923,50.16304274761238,50.163069320836534,50.163100512194518,50.163136218713916,50.163176324479238,50.163220701944617,50.163269213486274,50.163321713242659,50.163378049321125,50.163438066484318,50.163501609515478,50.163568527577198,50.16363868012165,50.163711945360347,50.163788233248269,50.163867507111327
20040,50.163084948511511,50.163087281524476,50.163094272366294,50.163105896946114,50.163122115367017,50.163142872305656,50.163168097549182,50.163197706689097,50.163231601989871,50.163269673431635,50.163311799957057,50.163357850945843,50.163407687963286,50.163461166857495,50.163518140314117,50.163578461058137,50.163641986003491,50.163708581884677,50.163778133334503,50.163850555282117,50.163925813634606
20100,50.163182981534938,50.163185196083944,50.163191831951053,50.163202866271604,50.163218261179409,50.163237964166939,50.163261908595075,50.163290014351688,50.16332218867624,50.163358327149787,50.163398314878989,50.163442027896735,50.163489334823389,50.163540098860061,50.16359418021792,50.163651439164205,50.163711739972769,50.163774956289778,50.163840978837314,50.163909727251315,50.163981169857905
20160,50.163276083347071,50.163278185340921,50.163284483938838,50.163294957441039,50.163309569910354,50.163328271514274,50.163350999008564,50.163377676362501,50.163408215541565,50.163442517447479,50.163480473042313,50.163521964679006,50.163566867679506,50.163615052229318,50.163666385687122,50.163720735482727,50.163777972877853,50.163837978078213,50.163900647579986,50.163965905472494,50.164033722348186
20220,50.163364497306361,50.163366492364737,50.163372470532877,50.163382411217384,50.163396280313606,50.163414030529992,50.163435601847205,50.163460922111483,50.163489907777631,50.163522464801432,50.163558489707114,50.163597870850815,50.163640489920041,50.163686223734047,50.163734946439817,50.163786532268787,50.163840859116924,50.163897813414934,50.163957297133877,50.164019238576344,50.164083610457403
20280,50.163448455107691,50.163450348575047,50.163456022327779,50.163465456823509,50.163478619698175,50.163495466073826,50.163515938994344,50.163539969988562,50.163567479775558,50.163598379111725,50.163632569804506,50.163669945912126,50.163710395168067,50.163753800692085,50.163800043077842,50.1638490030154,50.163900564698977,50.163954620466384,50.164011077479579,50.1640698680269,50.164130966810731
20340,50.163528177157026,50.163529974115789,50.163535358682353,50.163544312312638,50.163556804295844,50.163572792046494,50.163592221517987,50.163615027736967,50.163641135472758,50.163670460041494,50.163702908268526,50.163738379627873,50.163776767595238,50.163817961273963,50.16386184737982,50.16390831273538,50.163957247513672,50.164008549657844,50.164062131251164,50.164117928352141,50.164175917523124
20400,50.163603873183156,50.163605578466289,50.163610688328433,50.163619185173715,50.163631039861535,50.163646211983774,50.163664650257168,50.163686293030509,50.163711068919923,50.163738897572209,50.163769690578491,50.163803352556329,50.16383978243492,50.163878874999995,50.163920522780728,50.163964618422369,50.164011057773266,50.164059744095198,50.164110594136858,50.164163547522712,50.164218582555293
20460,50.163675742788804,50.163677360991677,50.163682209919457,50.163690272876771,50.16370152221424,50.163715919591645,50.163733416350183,50.163753953993734,50.163777464791792,50.163803872504062,50.163833093247781,50.163865036525266,50.163899606444659,50.163936703187794,50.163976224803932,50.16401806946638,50.164062138410614,50.16410833994459,50.164156595239618,50.164206847292718,50.164259076033936
20520,50.163743975800976,50.163745511293016,50.163750112379326,50.163757763219664,50.163768437580877,50.163782099086589,50.163798701570364,50.163818189532371,50.163840498711664,50.163865556773807,50.163893284134318,50.163923594934246,50.16395639819973,50.163991599236567,50.164029101335331,50.164068807917403,50.164110625331517,50.164154466673139,50.164200257305708,50.16424794341556,50.164297506454325
20580,50.163808752924702,50.163810209860152,50.163814575552955,50.163821834974932,50.163831963237904,50.16384492583034,50.163860678952638,50.163879169950391,50.16390033785737,50.163924114048271,50.163950423020268,50.163979183319377,50.164010308641643,50.164043709158207,50.164079293135913,50.164116968978348,50.164156647887125,50.164198247499641,50.164241697152782,50.16428694604862,50.164333977060728
20640,50.163870245930035,50.163871628258391,50.163875770392309,50.163882658074748,50.1638922676946,50.163904566511256,50.163919512972569,50.16393705712607,50.16395714113419,50.163979699893652,50.164004661777454,50.164031949514296,50.164061481234398,50.164093171728375,50.164126933987561,50.164162681144987,50.164200329007883,50.164239799522292,50.164281025791027,50.164323959867573,50.16436858595376
20700,50.163928618367471,50.163929929843263,50.163933859668674,50.163940394318921,50.163949511395451,50.163961179839234,50.163975360232193,50.163992005187424,50.164011059838103,50.164032462425226,50.164056145001943,50.164082034268397,50.164110052564951,50.164140119068051,50.16417215125422,50.164206066745734,50.164241785720634,50.16427923421206,50.164318348891868,50.164359084509357,50.164401426506572
20760,50.163984025639394,50.163985269831826,50.16398899804372,50.163995197445544,50.164003846790095,50.16401491661496,50.164028369528332,50.16404416057928,50.164062237721652,50.164082542371737,50.164105010076895,50.16412957130796,50.164156152402455,50.164184676700657,50.164215065936851,50.16424724199446,50.164281129199097,50.164316657460724,50.164353766833464,50.16439241461498,50.16443258740491
20820,50.164036615719681,50.16403779602139,50.164041332785672,50.164047213843048,50.164055419039606,50.164065920428669,50.164078682542318,50.164093662742445,50.164110811660898,50.164130073728785,50.164151387810833,50.164174687957811,50.164199904302087,50.164226964136759,50.164255793237835,50.164286317533069,50.164318465283756,50.164352170076945,50.164387375171778,50.164424040274817,50.164462153065642
20880,50.164086529187614,50.164087648823369,50.164091003803051,50.164096582583788,50.1641043660496,50.164114327692914,50.164126433872298,50.164140644145412,50.164156911686597,50.164175183789112,50.164195402467143,50.164217505170129,50.164241425632916,50.164267094900971,50.164294442586709,50.164323398456261,50.164353894505325,50.164385867808392,50.164419264661547,50.164454047048132,50.164490203654722
20940,50.164133899888114,50.164134961922834,50.164138144301837,50.164143436077296,50.164150819118376,50.16416026828383,50.164171751666167,50.164185230907563,50.164200661596084,50.16421799374212,50.164237172349758,50.164258138094759,50.164280828131801,50.164305177068179,50.164331118157662,50.16435858480915,50.164387512561561,50.164417841796833,50.164449521688475,50.164482516371578,50.164516815471245
21000,50.164178854966494,50.16417986231319,50.164182880820256,50.164187900104686,50.164194902970948,50.164203865574748,50.164214757654669,50.164227542831725,50.16424217898529,50.164258618705098,50.164276809833474,50.164296696108806,50.164318217931978,50.164341313291153,50.164365918896124,50.164391971612687,50.164419410341395,50.164448178600793,50.164478228290506,50.164509525579021,50.164542060965687
21060,50.164221515461307,50.164222470888276,50.164225333818578,50.164230094405283,50.16423673634074,50.164245237011833,50.164255567719621,50.164267693963552,50.164281575798022,50.164297168261221,50.164314421889586,50.164333283328581,50.164353696060353,50.164375601281989,50.164398938983254,50.164423649310308,50.164449674352952,50.164476960604027,50.164505462545876,50.164535148268314,50.164566009084723
21120,50.1642619963241,50.164262902462148,50.164265617698824,50.164270132696061,50.164276431989009,50.164284494133128,50.164294291912654,50.164305792610016,50.164318958344111,50.164333746477226,50.164350110102959,50.164367998626119,50.164387358453382,50.164408133827379,50.164430267850605,50.16445370378193,50.164478386736626,50.164504266027876,50.164531298584663,50.164559454312091,50.164588725281014
21180,50.164300407026445,50.164301266375361,50.164303841409044,50.164308123272427,50.164314097300576,50.164321743158141,50.164331035037087,50.164341941912213,50.164354427861944,50.164368452454404,50.164383971210398,50.16440093615364,50.164419296466434,50.164438999281728,50.164459990656034,50.164482216801545,50.164505625703598,50.164530169349547,50.164555806985973,50.164582510232975,50.164610271865833
21240,50.164336851465173,50.164337666400399,50.164340108349045,50.164344168914418,50.164349834190809,50.164357084895634,50.164365896556944,50.164376239755747,50.164388080430307,50.164401380242282,50.164416097016108,50.164432185261013,50.164449596793517,50.164468281489455,50.164488188208438,50.164509265964767,50.164531465466183,50.164554741235506,50.164579054714508,50.164604379143363,50.164630707952057
21300,50.164371428618246,50.164372201396702,50.164374517022992,50.164378367535576,50.164383739749212,50.164390615380512,50.164398971225495,50.164408779389632,50.164420007576233,50.164432619433875,50.164446574973198,50.16446183106229,50.164478342017489,50.164496060317568,50.16451493748179,50.164534925183105,50.164555976711348,50.164578048993242,50.164601105549664,50.164625121151047,50.164650089835504
21360,50.164404232380313,50.164404965146346,50.164407160875854,50.164410812020243,50.164415906077991,50.164422425713951,50.164430348927517,50.16443964927084,50.164450296122283,50.164462255016041,50.164475488037453,50.164489954293053,50.164505610471451,50.164522411521304,50.164540311485432,50.164559264558982,50.164579226480882,50.164600156456757,50.164622019976591,50.164644793256031,50.164668470897759
21420,50.164435352193998,50.164436046984775,50.164438128921802,50.164441590848291,50.164446420911695,50.16445260267659,50.164460115284392,50.164468933660075,50.164479028771638,50.164490367942591,50.164502915227054,50.164516631855754,50.164531476768275,50.164547407256897,50.164564379758751,50.164582350861593,50.164601278627153,50.164621124421345,50.164641855599008,50.164663449740608,50.164685901972483
21480,50.164464872922871,50.164465531673756,50.16446750561758,50.164470787969343,50.164475367492315,50.164481228604885,50.164488351532121,50.164496712501702,50.164506283990043,50.164517035018584,50.164528931509601,50.164541936709441,50.16455601169352,50.164571115977772,50.164587208270895,50.164604247430233,50.164622193720419,50.16464101055513,50.164660667055173,50.164681142089755,50.164702431270648
21540,50.164492875348245,50.164493499897617,50.164495371357063,50.164498483294338,50.164502825056992,50.164508381873588,50.164515134997473,50.164523061892424,50.16453213646615,50.164542329351164,50.1645536082424,50.164565938298637,50.164579282621887,50.164593602837684,50.164608859809825,50.16462501454842,50.164642029407162,50.164659869740774,50.164678506342227,50.164697919297616,50.164718104668317
21600,50.164519436166877,50.164520028261123,50.16452180246911,50.164524752693325,50.164528868835674,50.164534136893522,50.164540539095782,50.164548054079127,50.164556657109266,50.164566320347369,50.164577013170273,50.164588702551249,50.164601353515039,50.164614929688625,50.164629393980135,50.164644709441689,50.164660840407883,50.164677754073267,50.164695422814042,50.164713827865214,50.164732965704253
21660,50.164544628322055,50.164545189619929,50.164546871546833,50.164549668322891,50.164553570375993,50.164558564432845,50.164564633648041,50.164571757771014,50.164579913355965,50.164589074014373,50.164599210718784,50.164610292164006,50.164622285198874,50.164635155349103,50.164648867462013,50.164663386526513,50.164678678755493,50.164694713087265,50.164711463397069,50.164728912004378,50.164747055771542
21720,50.164568521112308,50.16456905318929,50.16457064755599,50.164573298733927,50.164576997649938,50.164581731722748,50.16458748498512,50.164594238242259,50.16460196927072,50.16461065305802,50.164620262090509,50.164630766696241,50.164642135454514,50.164654335692191,50.164667334095988,50.164681097491723,50.164695593873226,50.164710793831382,50.16472667266062,50.164743213704099,50.164760414179689
21780,50.164591180395995,50.164591684748373,50.164593196038538,50.164595709073851,50.164599215254569,50.164603702655874,50.164609156143683,50.164615557524776,50.164622885735376,50.164631117068311,50.164640225446156,50.164650182746257,50.164660959189462,50.164672523811205,50.164684845042856,50.164697891452221,50.164711632721747,50.164726041008379,50.164741092950074,50.164756772856151,50.164773078272667
21840,50.164612668759617,50.164613146808406,50.164614579280126,50.164616961253238,50.164620284577197,50.164624537949862,50.164629707027515,50.164635774567088,50.16464272060491,50.164650522672062,50.16465915605356,50.164668594096391,50.164678808578529,50.164689770156059,50.164701448915096,50.164713815075309,50.164726839920149,50.164740497090541,50.16475476449628,50.164769627358488,50.164785083525814
21900,50.16463304564887,50.164633498743576,50.164634856440571,50.164637114075546,50.164640263923985,50.164644295274485,50.164649194533027,50.164654945357853,50.164661528828823,50.164668923651675,50.16467710640368,50.164686051825953,50.164695733173453,50.164706122639352,50.164717191879127,50.164728912678925,50.164741257839921,50.164754202409249,50.16476772550056,50.164781813195376,50.16479646362113
21960,50.164652367624477,50.1646527970465,50.164654083808472,50.164656223490098,50.164659208770956,50.164663029499991,50.164667672794323,50.164673123167098,50.164679362688034,50.164686371177062,50.164694126437205,50.164702604531918,50.164711780117081,50.164721626843651,50.164732117855436,50.164743226423965,50.164754926789143,50.164767195330569,50.164780012301321,50.164793364594743,50.164807250594819
22020,50.164670688296404,50.164671095262577,50.164672314735739,50.164674342527086,50.164677171699424,50.164680792633199,50.164685193120071,50.164690358484037,50.164696271733696,50.164702913745799,50.164710263485958,50.164718298271815,50.1647269940879,50.164736325967723,50.16474626846653,50.164756796264165,50.164767884964419,50.1647795122093,50.164791659330305,50.164804313986693,50.164817474798177
22080,50.16468805876265,50.164688444428236,50.164689600074354,50.164691521731712,50.164694202826574,50.164697634243545,50.164701804414037,50.164706699431107,50.164712303193866,50.164718597581327,50.164725562661822,50.164733176942455,50.164741417667813,50.164750261182604,50.164759683380389,50.164769660276349,50.164780168767066,50.164791187690597,50.164802699398969,50.164814692274021,50.164827165151827
22140,50.164704527383236,50.164704892845222,50.164705987951315,50.164707808940442,50.164710349583622,50.16471360124352,50.164717552958358,50.16472219155056,50.164727501763771,50.164733466427563,50.16474006665608,50.164747282084463,50.164755091152273,50.164763471447586,50.16477240013301,50.164781854489689,50.164791812639557,50.164802254553763,50.164813163550107,50.16482452869198,50.164836349013783
22200,50.164720140257849,50.16472048655757,50.164721524244086,50.164723249753706,50.164725657184476,50.164728738352437,50.164732482871209,50.164736878254985,50.164741910048292,50.164747561982217,50.164753816162644,50.164760653294493,50.164768052950464,50.164775993897742,50.164784454502126,50.164793413244972,50.16480284940954,50.164812744040418,50.16482308136932,50.164833851102351,50.164845052455512
22260,50.164734941081306,50.164735269207412,50.164736252436782,50.164737887392931,50.164740168484045,50.164743087956083,50.164746635968321,50.164750800690982,50.164755568428063,50.164760923765591,50.164766849749874,50.164773328100281,50.164780339464073,50.164787863726389,50.164795880393811,50.164804369085502,50.16481331018538,50.164822685754785,50.164832480890226,50.164842685903949,50.164853300177874
22320,50.164748971370791,50.164749282261802,50.164750213846283,50.164751762925285,50.164753924201051,50.164756690327238,50.164760051980579,50.164763997953344,50.164768515269763,50.164773589326515,50.164779204061688,50.164785342156577,50.164791985277347,50.164799114369103,50.164806710020009,50.164814752927775,50.164823224519395,50.164832107819329,50.164841388742289,50.164851058172083,50.16486111564199
22380,50.164762270597841,50.164762565144578,50.164763447753572,50.164764915394223,50.164766963047548,50.164769583753838,50.164772768680479,50.164776507209581,50.164780787048343,50.164785594362037,50.164790913934425,50.164796729358855,50.164803023267567,50.1648097776106,50.164816974001553,50.164824594160422,50.164832620502722,50.164841036965129,50.164849830236427,50.164858991739351,50.164868521145024
22440,50.164774876174064,50.164775155222188,50.164775991389632,50.164777381805443,50.164779321714995,50.164781804525127,50.164784821868487,50.164788363686455,50.164792418333739,50.164796972704472,50.164802012384165,50.16480752183093,50.164813484592955,50.164819883573031,50.164826701356837,50.16483392063337,50.164841524754777,50.164849498521754,50.164857829355405,50.164866509186503,50.16487553781144
22500,50.164786823726629,50.164787088078711,50.164787880209488,50.164789197399394,50.164791035144411,50.164793387198984,50.164796245636836,50.164799600929605,50.164803442045951,50.164807756571022,50.164812530850497,50.164817750162385,50.164823398923204,50.164829460939067,50.164835919717035,50.164842758864502,50.164849962621197,50.16485751660607,50.164865408932954,50.164873632011599,50.164882185751942
22560,50.164798146978363,50.164798397396183,50.164799147772982,50.164800395532666,50.164802136408859,50.164804364485555,50.164807072254661,50.164810250690515,50.164813889343876,50.164817976455019,50.164822499090327,50.164827443305072,50.164832794338992,50.164838536854475,50.164844655231988,50.164851133949327,50.16485795808719,50.164865114039429,50.164872590575165,50.164880380555552,50.164888483993266
22620,50.164808878059709,50.164809115266152,50.164809826055141,50.1648110079866,50.164812657019439,50.164814767550062,50.164817332466811,50.164820343220683,50.16482378991423,50.164827661408822,50.164831945454047,50.164836628842075,50.164841697593019,50.164847137180928,50.164852932814142,50.164859069795341,50.164865534002004,50.164872312561783,50.164879394863618,50.164886774194059,50.164894450658487
22680,50.164819047383453,50.164819272064605,50.164819945321625,50.164821064843395,50.16482262680239,50.164824625891157,50.164827055373891,50.164829907153404,50.164833171855392,50.164836838929986,50.164840896774443,50.164845332879445,50.164850134004901,50.164855286394165,50.164860776040214,50.164866589027469,50.164872711988281,50.164879132745128,50.16488584127319,50.164892831259877,50.164900102893967
22740,50.164828683886448,50.164828896693351,50.164829534369254,50.164830594725231,50.164832074136264,50.164833967575589,50.16483626866372,50.164838969731761,50.164842061901268,50.164845535180547,50.164849378580755,50.164853580254714,50.16485812766355,50.164863007779815,50.16486820734012,50.164873713169669,50.164879512615911,50.164885594159287,50.164891948329341,50.164898569191266,50.164905457008572
22800,50.164837815063777,50.164838016614169,50.164838620559919,50.164839624828062,50.16484102598541,50.164842819271314,50.164844998644028,50.16484755684067,50.16485048545281,50.164853775017804,50.164857415128772,50.164861394566117,50.164865701455589,50.164870323460903,50.164875248023392,50.164880462670226,50.164885955426257,50.164891715394887,50.164897733629928,50.164904004552504,50.164910528492889
22860,50.164846466914227,50.1648466577943,50.16484722976648,50.164848180867622,50.164849507846455,50.164851206194541,50.16485327019025,50.164855692955513,50.164858466527448,50.164861581944848,50.164865029352427,50.16486879812544,50.16487287701954,50.16487725435347,50.164881918236397,50.164886856860591,50.164892058892626,50.164897514025654,50.164903213809275,50.164909152999861,50.164915331987068
22920,50.164854664257589,50.164854845023456,50.164855386688423,50.164856287393455,50.164857544059672,50.164859152417755,50.164861107049418,50.164863401441366,50.164866028052963,50.164868978398296,50.164872243144835,50.164875812231671,50.164879675011413,50.164883820423569,50.164888237210192,50.164892914193672,50.164897840648443,50.164903006825966,50.164908404744679,50.164914029476662,50.164919881464137
22980,50.164862430550109,50.164862601729396,50.164863114668222,50.164863967606216,50.164865157627887,50.164866680690508,50.164868531663352,50.164870704378764,50.164873191696358,50.164875985580657,50.164879077194591,50.164882457011586,50.164886114949994,50.164890040537578,50.164894223116107,50.164898652104938,50.164903317354259,50.164908209644096,50.16491332143611,50.164918648099786,50.164924190123592
23040,50.164869788088723,50.164869950182023,50.164870435894684,50.164871243559837,50.164872370416845,50.164873812637737,50.164875565364277,50.164877622756435,50.164879978053108,50.164882623645696,50.164885551166705,50.164888751595903,50.164892215387781,50.164895932627545,50.16489989322519,50.164904087165645,50.164908504844419,50.164913137541845,50.164917978138718,50.164923022284576,50.164928270508376
23100,50.164876758080922,50.164876911563034,50.164877371472301,50.164878136230492,50.164879203223698,50.1648805688274,50.164882228441712,50.164884176536987,50.164886406711631,50.164888911761551,50.164891683764239,50.16489471417929,50.164897993969277,50.164901513747616,50.164905263962623,50.164909235135099,50.164913418176951,50.164917804842204,50.164922388407817,50.16492716478713,50.164932134544294
23160,50.164883360552473,50.164883505873902,50.164883941329663,50.16488466542549,50.164885675686556,50.164886968681166,50.164888540054172,50.164890384570143,50.164892496168079,50.164894868027247,50.164897492646816,50.164900361941051,50.164903467353938,50.164906799999386,50.164910350835733,50.164914110891409,50.164918071567364,50.164922225065908,50.164926565038563,50.164931087646934,50.164935793485455
23220,50.164889614616889,50.164889752204886,50.164890164487375,50.164890850049666,50.164891806548759,50.164893030735648,50.164894518487074,50.164896264846433,50.164898264075454,50.164900509716652,50.164902994668765,50.164905711276887,50.164908651441181,50.164911806749679,50.164915168644015,50.164918728633346,50.164922478581779,50.164926411115914,50.164930520241306,50.164934802353173,50.164939258071684
23280,50.164895538348297,50.164895668608104,50.164896058931703,50.164896707979793,50.164897613534222,50.16489877251918,50.164900181031079,50.164901834377517,50.164903727126017,50.164905853163326,50.164908205766714,50.164910777689499,50.164913561264065,50.164916548527664,50.164919731379726,50.16492310178478,50.16492665204548,50.164930375190004,50.164934265558486,50.164938319766051,50.164942538454412
23340,50.164901148903887,50.164901272219893,50.164901641736428,50.164902256185606,50.164903113467602,50.164904210670656,50.164905544099341,50.164907109311599,50.164908901164679,50.164910913871431,50.164913141067828,50.164915575893971,50.164918211091688,50.164921039123833,50.164924052323471,50.164927243086467,50.164930604130745,50.164934128864466,50.164937811944057,50.164941650191636,50.164945644266723
23400,50.16490646260992,50.164906579346649,50.164906929148401,50.164907510814977,50.164908322358592,50.164909361022936,50.1649106233099,50.16491210501448,50.164913801268476,50.164915706593717,50.164917814966024,50.164920119891917,50.164922614501094,50.164925291659628,50.164928144111343,50.164931164660622,50.164934346418562,50.164937683152949,50.164941169819137,50.164944803434125,50.164948584671862
23460,50.164911494876833,50.164911605380013,50.164911936503017,50.164912487109717,50.164913255318531,50.164914238520396,50.164915433404119,50.164916835989288,50.164918441667844,50.164920245254308,50.164922241046455,50.16492442289794,50.164926784305933,50.164929318518446,50.164932018668338,50.164934877946912,50.164937889837532,50.164941048448256,50.164944349016956,50.164947788743966,50.164951368314398
23520,50.164916260410507,50.16491636500799,50.164916678434565,50.164917199614855,50.164917926767885,50.164918857424084,50.164919988449299,50.164921316075947,50.16492283594237,50.164924543140394,50.16492643227275,50.164928497521991,50.164930732733367,50.164933131516662,50.164935687373266,50.164938393860851,50.164941244815246,50.164944234666521,50.164947358919491,50.164950614946946,50.164954003442276
23580,50.164920773110282,50.164920872112965,50.164921168774669,50.164921662077596,50.16492235033607,50.164923231212647,50.164924301740911,50.164925558354867,50.164926996926269,50.164928612809646,50.164930400896658,50.16493235568133,50.164934471338661,50.164936741821116,50.164939160979117,50.16494172271728,50.164944421205107,50.164947251177352,50.164950208391105,50.16495329038132,50.164956497847037
23640,50.164925046160505,50.164925139863193,50.164925420643407,50.164925887537891,50.164926538951249,50.164927372671187,50.164928385890164,50.164929575233167,50.16493093679307,50.164932466173212,50.164934158538912,50.16493600867927,50.164938011081624,50.164940160023001,50.164942449684347,50.16494487429884,50.164947428351851,50.164950106866357,50.164952905837829,50.164955822953743,50.164958858916442
23700,50.164929092133313,50.164929180815449,50.164929446551611,50.164929888430137,50.164930504941154,50.164931293990975,50.164932252922497,50.164933378541647,50.164934667150675,50.164936114588677,50.164937716280136,50.164939467293678,50.164941362412449,50.164943396220856,50.164945563212953,50.16494785793293,50.164950275165154,50.164952810205335,50.164955459274097,50.164958220202386,50.164961093693627
23760,50.164932922865717,50.164933006792332,50.164933258278545,50.164933676461615,50.164934259912641,50.164935006650296,50.164935914159948,50.164936979418883,50.164938198927757,50.164939568748864,50.164941084552211,50.164942741671112,50.164944535168956,50.164946459921218,50.164948510718418,50.164950682399251,50.164952970031116,50.1649553691677,50.16495787624234,50.164960489220874,50.164963208805879
23820,50.164936549639684,50.164936629062012,50.164936867051118,50.164937262790573,50.164937814928187,50.164938521589022,50.164939380393413,50.164940388480986,50.164941542540184,50.16494283884478,50.164944273297351,50.164945841481867,50.164947538727056,50.164949360184124,50.164951300924237,50.16495335606497,50.164955520941604,50.164957791351853,50.164960163930012,50.164962636768749,50.164965210567999
23880,50.16493998318964,50.164940058345778,50.164940283551317,50.164940658033665,50.164941180513303,50.164941849215992,50.16494266188996,50.164943615828506,50.16494470789803,50.164945934572536,50.164947291974833,50.16494877592632,50.164950382006985,50.164952105629126,50.164953942129621,50.164955886890141,50.164957935499451,50.164960083986088,50.164962329174216,50.164964669275747,50.164967104986374
23940,50.164943233585142,50.16494330470092,50.164943517799529,50.164943872149941,50.164944366541413,50.164944999295088,50.164945768280333,50.164946670935947,50.164947704296893,50.164948865026759,50.164950149456935,50.164951553633671,50.164953073374861,50.164954704340047,50.164956442117742,50.164958282339562,50.16496022083421,50.164962253848543,50.164964378386102,50.164966592770796,50.164968897692752
24000,50.164946310485213,50.164946377774633,50.16494657940757,50.164946914692329,50.164947382483341,50.164947981192071,50.164948708802569,50.164949562891479,50.164950540653308,50.164951638931235,50.164952854254167,50.164954182881225,50.164955620855665,50.16495716407109,50.164958808354264,50.164960549573408,50.164962383784314,50.164964307440371,50.164966317714502,50.164968413035922,50.164970594087926
24060,50.164949223025815,50.164949286691744,50.16494947746677,50.16494979469649,50.164950237297028,50.164950803765443,50.164951492194348,50.16495230029085,50.16495322540063,50.164954264536917,50.164955414415573,50.164956671497386,50.164958032038953,50.164959492155489,50.164961047899389,50.164962695362831,50.164964430816468,50.164966250909103,50.164968152973628,50.164970135538212,50.164972199278239
24120,50.164951979804762,50.164952040039466,50.164952220532804,50.164952520665643,50.164952939412558,50.164953475351588,50.164954126678168,50.164954891223019,50.164955766474876,50.164956749608002,50.164957837515324,50.164959026848535,50.164960314066249,50.16496169549351,50.164963167396287,50.164964726078736,50.164966368014859,50.164968090038258,50.164969889632829,50.164971765419772,50.164973718065497
24180,50.164954589056819,50.164954646042503,50.164954816800147,50.164955100744038,50.164955496904028,50.164956003934904,50.164956620129438,50.164957343435361,50.164958171476911,50.164959101580791,50.1649601308076,50.16496125598978,50.164962473777209,50.164963780693604,50.164965173207101,50.164966647822489,50.164968201206236,50.164969830366616,50.164971532930167,50.164973307605436,50.16497515504895
