r=0.0cm,r=0.1cm,r=0.2cm,r=0.3cm,r=0.4cm,r=0.5cm,r=0.6cm,r=0.7cm,r=0.8cm,r=0.9cm,r=1.0cm,r=1.1cm,r=1.2cm,r=1.3cm,r=1.4cm,r=1.5cm,r=1.6cm,r=1.7cm,r=1.8cm,r=1.9cm,r=2.0cm
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549500,2.547900,2.542000,2.524500,2.480200,2.385200,2.210200,1.927100
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549500,2.547900,2.542000,2.524400,2.479900,2.384800,2.209700,1.926500
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549500,2.547900,2.541900,2.524200,2.479700,2.384400,2.209200,1.926000
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549500,2.547800,2.541900,2.524100,2.479400,2.384000,2.208600,1.925500
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549500,2.547800,2.541800,2.523900,2.479100,2.383600,2.208100,1.924900
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549500,2.547800,2.541800,2.523800,2.478900,2.383200,2.207600,1.924400
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549500,2.547800,2.541700,2.523700,2.478600,2.382800,2.207100,1.923900
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549500,2.547800,2.541600,2.523500,2.478400,2.382400,2.206600,1.923400
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549500,2.547700,2.541600,2.523400,2.478100,2.382000,2.206100,1.922800
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549500,2.547700,2.541500,2.523300,2.477800,2.381600,2.205500,1.922300
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549500,2.547700,2.541500,2.523100,2.477600,2.381200,2.205000,1.921800
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549500,2.547700,2.541400,2.523000,2.477300,2.380800,2.204500,1.921300
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549500,2.547600,2.541300,2.522800,2.477100,2.380400,2.204000,1.920700
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549500,2.547600,2.541300,2.522700,2.476800,2.379900,2.203500,1.920200
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549400,2.547600,2.541200,2.522600,2.476500,2.379500,2.203000,1.919700
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549400,2.547600,2.541200,2.522400,2.476300,2.379100,2.202500,1.919200
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549400,2.547600,2.541100,2.522300,2.476000,2.378700,2.202000,1.918600
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549400,2.547500,2.541000,2.522100,2.475700,2.378300,2.201400,1.918100
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549400,2.547500,2.541000,2.522000,2.475500,2.377900,2.200900,1.917600
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549400,2.547500,2.540900,2.521900,2.475200,2.377500,2.200400,1.917100
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549400,2.547500,2.540800,2.521700,2.474900,2.377100,2.199900,1.916600
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549400,2.547400,2.540800,2.521600,2.474700,2.376700,2.199400,1.916100
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549400,2.547400,2.540700,2.521400,2.474400,2.376300,2.198900,1.915500
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549400,2.547400,2.540700,2.521300,2.474200,2.375900,2.198400,1.915000
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549400,2.547400,2.540600,2.521200,2.473900,2.375500,2.197900,1.914500
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549400,2.547400,2.540500,2.521000,2.473600,2.375100,2.197400,1.914000
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549400,2.547300,2.540500,2.520900,2.473400,2.374700,2.196900,1.913500
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549400,2.547300,2.540400,2.520700,2.473100,2.374300,2.196400,1.913000
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549300,2.547300,2.540300,2.520600,2.472800,2.373900,2.195900,1.912500
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549300,2.547300,2.540300,2.520400,2.472600,2.373500,2.195300,1.911900
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549300,2.547200,2.540200,2.520300,2.472300,2.373100,2.194800,1.911400
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549300,2.547200,2.540100,2.520200,2.472000,2.372700,2.194300,1.910900
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549300,2.547200,2.540100,2.520000,2.471800,2.372300,2.193800,1.910400
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549300,2.547200,2.540000,2.519900,2.471500,2.371900,2.193300,1.909900
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549300,2.547100,2.540000,2.519700,2.471200,2.371500,2.192800,1.909400
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549300,2.547100,2.539900,2.519600,2.471000,2.371100,2.192300,1.908900
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549300,2.547100,2.539800,2.519400,2.470700,2.370700,2.191800,1.908400
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549300,2.547100,2.539800,2.519300,2.470500,2.370300,2.191300,1.907900
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549300,2.547000,2.539700,2.519100,2.470200,2.369900,2.190800,1.907400
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549300,2.547000,2.539600,2.519000,2.469900,2.369500,2.190300,1.906900
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549300,2.547000,2.539600,2.518900,2.469700,2.369100,2.189800,1.906300
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549300,2.547000,2.539500,2.518700,2.469400,2.368600,2.189300,1.905800
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549200,2.546900,2.539400,2.518600,2.469100,2.368200,2.188800,1.905300
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549200,2.546900,2.539400,2.518400,2.468900,2.367800,2.188300,1.904800
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549200,2.546900,2.539300,2.518300,2.468600,2.367400,2.187800,1.904300
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549200,2.546900,2.539200,2.518100,2.468300,2.367000,2.187300,1.903800
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549200,2.546800,2.539200,2.518000,2.468100,2.366600,2.186800,1.903300
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549200,2.546800,2.539100,2.517800,2.467800,2.366200,2.186300,1.902800
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549200,2.546800,2.539000,2.517700,2.467500,2.365800,2.185900,1.902300
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549200,2.546800,2.539000,2.517500,2.467300,2.365500,2.185400,1.901800
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549200,2.546700,2.538900,2.517400,2.467000,2.365100,2.184900,1.901300
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549200,2.546700,2.538800,2.517200,2.466700,2.364700,2.184400,1.900800
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549200,2.546700,2.538700,2.517100,2.466500,2.364300,2.183900,1.900300
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549200,2.546700,2.538700,2.516900,2.466200,2.363900,2.183400,1.899800
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549100,2.546600,2.538600,2.516800,2.465900,2.363500,2.182900,1.899300
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549100,2.546600,2.538500,2.516600,2.465700,2.363100,2.182400,1.898800
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549100,2.546600,2.538500,2.516500,2.465400,2.362700,2.181900,1.898300
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549100,2.546500,2.538400,2.516300,2.465100,2.362300,2.181400,1.897900
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549100,2.546500,2.538300,2.516200,2.464900,2.361900,2.180900,1.897400
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549100,2.546500,2.538300,2.516000,2.464600,2.361500,2.180400,1.896900
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549100,2.546500,2.538200,2.515900,2.464300,2.361100,2.180000,1.896400
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549100,2.546400,2.538100,2.515700,2.464100,2.360700,2.179500,1.895900
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549100,2.546400,2.538000,2.515600,2.463800,2.360300,2.179000,1.895400
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549100,2.546400,2.538000,2.515400,2.463500,2.359900,2.178500,1.894900
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549100,2.546400,2.537900,2.515300,2.463200,2.359500,2.178000,1.894400
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549000,2.546300,2.537800,2.515100,2.463000,2.359100,2.177500,1.893900
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549000,2.546300,2.537800,2.515000,2.462700,2.358700,2.177000,1.893400
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549000,2.546300,2.537700,2.514800,2.462400,2.358300,2.176500,1.892900
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549000,2.546200,2.537600,2.514700,2.462200,2.357900,2.176100,1.892400
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549000,2.546200,2.537500,2.514500,2.461900,2.357500,2.175600,1.892000
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549000,2.546200,2.537500,2.514400,2.461600,2.357100,2.175100,1.891500
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549000,2.546200,2.537400,2.514200,2.461400,2.356700,2.174600,1.891000
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549000,2.546100,2.537300,2.514100,2.461100,2.356300,2.174100,1.890500
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549000,2.546100,2.537300,2.513900,2.460800,2.355900,2.173600,1.890000
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.549000,2.546100,2.537200,2.513800,2.460600,2.355500,2.173200,1.889500
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.548900,2.546000,2.537100,2.513600,2.460300,2.355100,2.172700,1.889000
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.548900,2.546000,2.537000,2.513500,2.460000,2.354700,2.172200,1.888600
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.548900,2.546000,2.537000,2.513300,2.459800,2.354400,2.171700,1.888100
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549800,2.548900,2.545900,2.536900,2.513100,2.459500,2.354000,2.171200,1.887600
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548900,2.545900,2.536800,2.513000,2.459200,2.353600,2.170800,1.887100
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548900,2.545900,2.536700,2.512800,2.459000,2.353200,2.170300,1.886600
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548900,2.545900,2.536700,2.512700,2.458700,2.352800,2.169800,1.886200
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548900,2.545800,2.536600,2.512500,2.458400,2.352400,2.169300,1.885700
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548900,2.545800,2.536500,2.512400,2.458100,2.352000,2.168800,1.885200
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548900,2.545800,2.536400,2.512200,2.457900,2.351600,2.168400,1.884700
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548800,2.545700,2.536400,2.512100,2.457600,2.351200,2.167900,1.884200
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548800,2.545700,2.536300,2.511900,2.457300,2.350800,2.167400,1.883800
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548800,2.545700,2.536200,2.511800,2.457100,2.350400,2.166900,1.883300
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548800,2.545600,2.536100,2.511600,2.456800,2.350000,2.166500,1.882800
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548800,2.545600,2.536100,2.511400,2.456500,2.349600,2.166000,1.882300
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548800,2.545600,2.536000,2.511300,2.456300,2.349300,2.165500,1.881800
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548800,2.545500,2.535900,2.511100,2.456000,2.348900,2.165000,1.881400
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548800,2.545500,2.535800,2.511000,2.455700,2.348500,2.164600,1.880900
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548800,2.545500,2.535800,2.510800,2.455400,2.348100,2.164100,1.880400
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548700,2.545400,2.535700,2.510700,2.455200,2.347700,2.163600,1.879900
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548700,2.545400,2.535600,2.510500,2.454900,2.347300,2.163100,1.879500
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548700,2.545400,2.535500,2.510300,2.454600,2.346900,2.162700,1.879000
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548700,2.545400,2.535400,2.510200,2.454400,2.346500,2.162200,1.878500
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548700,2.545300,2.535400,2.510000,2.454100,2.346100,2.161700,1.878100
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548700,2.545300,2.535300,2.509900,2.453800,2.345800,2.161300,1.877600
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548700,2.545300,2.535200,2.509700,2.453600,2.345400,2.160800,1.877100
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548700,2.545200,2.535100,2.509600,2.453300,2.345000,2.160300,1.876600
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548700,2.545200,2.535000,2.509400,2.453000,2.344600,2.159900,1.876200
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548600,2.545200,2.535000,2.509200,2.452700,2.344200,2.159400,1.875700
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548600,2.545100,2.534900,2.509100,2.452500,2.343800,2.158900,1.875200
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548600,2.545100,2.534800,2.508900,2.452200,2.343400,2.158400,1.874800
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548600,2.545100,2.534700,2.508800,2.451900,2.343000,2.158000,1.874300
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548600,2.545000,2.534700,2.508600,2.451700,2.342600,2.157500,1.873800
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549700,2.548600,2.545000,2.534600,2.508400,2.451400,2.342300,2.157000,1.873400
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549600,2.548600,2.545000,2.534500,2.508300,2.451100,2.341900,2.156600,1.872900
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549600,2.548600,2.544900,2.534400,2.508100,2.450900,2.341500,2.156100,1.872400
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549600,2.548500,2.544900,2.534300,2.508000,2.450600,2.341100,2.155700,1.872000
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549600,2.548500,2.544900,2.534300,2.507800,2.450300,2.340700,2.155200,1.871500
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549600,2.548500,2.544800,2.534200,2.507600,2.450000,2.340300,2.154700,1.871000
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549600,2.548500,2.544800,2.534100,2.507500,2.449800,2.339900,2.154300,1.870600
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549600,2.548500,2.544700,2.534000,2.507300,2.449500,2.339600,2.153800,1.870100
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549600,2.548500,2.544700,2.533900,2.507200,2.449200,2.339200,2.153300,1.869600
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549600,2.548500,2.544700,2.533800,2.507000,2.449000,2.338800,2.152900,1.869200
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549600,2.548500,2.544600,2.533800,2.506800,2.448700,2.338400,2.152400,1.868700
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549600,2.548400,2.544600,2.533700,2.506700,2.448400,2.338000,2.151900,1.868300
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549600,2.548400,2.544600,2.533600,2.506500,2.448100,2.337600,2.151500,1.867800
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549600,2.548400,2.544500,2.533500,2.506300,2.447900,2.337200,2.151000,1.867300
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549600,2.548400,2.544500,2.533400,2.506200,2.447600,2.336900,2.150600,1.866900
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549600,2.548400,2.544500,2.533300,2.506000,2.447300,2.336500,2.150100,1.866400
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549600,2.548400,2.544400,2.533300,2.505900,2.447100,2.336100,2.149600,1.866000
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549600,2.548400,2.544400,2.533200,2.505700,2.446800,2.335700,2.149200,1.865500
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549600,2.548400,2.544400,2.533100,2.505500,2.446500,2.335300,2.148700,1.865000
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549600,2.548300,2.544300,2.533000,2.505400,2.446200,2.334900,2.148300,1.864600
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549600,2.548300,2.544300,2.532900,2.505200,2.446000,2.334600,2.147800,1.864100
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549600,2.548300,2.544200,2.532800,2.505000,2.445700,2.334200,2.147400,1.863700
2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.550000,2.549900,2.549600,2.548300,2.544200,2.532800,2.504900,2.445400,2.333800,2.146900,1.863200
