r=0.0cm,r=0.1cm,r=0.2cm,r=0.3cm,r=0.4cm,r=0.5cm,r=0.6cm,r=0.7cm,r=0.8cm,r=0.9cm,r=1.0cm,r=1.1cm,r=1.2cm,r=1.3cm,r=1.4cm,r=1.5cm,r=1.6cm,r=1.7cm,r=1.8cm,r=1.9cm,r=2.0cm
28.193600,28.195700,28.202000,28.212600,28.227800,28.247700,28.272800,28.303400,28.340100,28.383400,28.434000,28.492500,28.559700,28.636500,28.723600,28.822000,28.932500,29.055900,29.192800,29.343900,29.509500
28.195000,28.197100,28.203400,28.214100,28.229300,28.249400,28.274500,28.305300,28.342100,28.385500,28.436300,28.494900,28.562400,28.639300,28.726600,28.825200,28.935900,29.059400,29.196600,29.347800,29.513500
28.196400,28.198500,28.204900,28.215600,28.230900,28.251000,28.276300,28.307100,28.344100,28.387700,28.438500,28.497400,28.565000,28.642100,28.729700,28.828400,28.939300,29.063000,29.200300,29.351600,29.517400
28.197800,28.200000,28.206300,28.217100,28.232400,28.252600,28.278000,28.309000,28.346000,28.389800,28.440800,28.499800,28.567600,28.645000,28.732700,28.831700,28.942700,29.066600,29.204000,29.355500,29.521400
28.199300,28.201400,28.207800,28.218600,28.234000,28.254300,28.279700,28.310800,28.348000,28.391900,28.443100,28.502300,28.570200,28.647800,28.735700,28.834900,28.946100,29.070200,29.207700,29.359300,29.525300
28.200700,28.202800,28.209300,28.220100,28.235600,28.255900,28.281500,28.312700,28.350000,28.394000,28.445400,28.504700,28.572900,28.650600,28.738700,28.838100,28.949500,29.073800,29.211500,29.363200,29.529200
28.202200,28.204300,28.210800,28.221700,28.237200,28.257600,28.283200,28.314500,28.352000,28.396200,28.447700,28.507200,28.575500,28.653400,28.741800,28.841300,28.952900,29.077300,29.215200,29.367000,29.533200
28.203600,28.205800,28.212200,28.223200,28.238800,28.259300,28.285000,28.316400,28.354000,28.398300,28.450000,28.509700,28.578200,28.656300,28.744800,28.844600,28.956300,29.080900,29.218900,29.370800,29.537100
28.205100,28.207200,28.213700,28.224700,28.240400,28.260900,28.286800,28.318300,28.356000,28.400400,28.452300,28.512100,28.580800,28.659100,28.747800,28.847800,28.959700,29.084500,29.222600,29.374700,29.541000
28.206500,28.208700,28.215200,28.226200,28.242000,28.262600,28.288500,28.320200,28.358000,28.402600,28.454600,28.514600,28.583500,28.662000,28.750900,28.851000,28.963200,29.088000,29.226300,29.378500,29.544900
28.208000,28.210200,28.216700,28.227800,28.243600,28.264300,28.290300,28.322100,28.360000,28.404800,28.456900,28.517100,28.586200,28.664800,28.753900,28.854200,28.966600,29.091600,29.230000,29.382300,29.548900
28.209500,28.211600,28.218200,28.229300,28.245200,28.266000,28.292100,28.324000,28.362000,28.406900,28.459200,28.519600,28.588800,28.667700,28.756900,28.857500,28.970000,29.095200,29.233700,29.386100,29.552800
28.210900,28.213100,28.219700,28.230900,28.246800,28.267700,28.293900,28.325800,28.364100,28.409100,28.461500,28.522100,28.591500,28.670500,28.760000,28.860700,28.973400,29.098700,29.237400,29.390000,29.556700
28.212400,28.214600,28.221300,28.232500,28.248400,28.269400,28.295700,28.327800,28.366100,28.411200,28.463800,28.524600,28.594200,28.673400,28.763000,28.863900,28.976800,29.102300,29.241100,29.393800,29.560600
28.213900,28.216100,28.222800,28.234000,28.250000,28.271100,28.297500,28.329700,28.368100,28.413400,28.466200,28.527100,28.596800,28.676200,28.766100,28.867100,28.980200,29.105900,29.244800,29.397600,29.564500
28.215400,28.217600,28.224300,28.235600,28.251700,28.272800,28.299300,28.331600,28.370200,28.415600,28.468500,28.529600,28.599500,28.679100,28.769100,28.870400,28.983600,29.109400,29.248500,29.401400,29.568400
28.216900,28.219100,28.225900,28.237200,28.253300,28.274500,28.301100,28.333500,28.372200,28.417800,28.470900,28.532100,28.602200,28.682000,28.772200,28.873600,28.987000,29.113000,29.252200,29.405200,29.572300
28.218400,28.220700,28.227400,28.238800,28.255000,28.276200,28.302900,28.335400,28.374300,28.420000,28.473200,28.534600,28.604900,28.684800,28.775200,28.876800,28.990300,29.116500,29.255900,29.409000,29.576100
28.219900,28.222200,28.228900,28.240400,28.256600,28.277900,28.304700,28.337300,28.376300,28.422200,28.475500,28.537100,28.607600,28.687700,28.778300,28.880000,28.993700,29.120100,29.259600,29.412800,29.580000
28.221500,28.223700,28.230500,28.242000,28.258300,28.279700,28.306500,28.339300,28.378400,28.424400,28.477900,28.539600,28.610300,28.690600,28.781300,28.883300,28.997100,29.123600,29.263300,29.416600,29.583900
28.223000,28.225200,28.232100,28.243600,28.259900,28.281400,28.308400,28.341200,28.380400,28.426600,28.480300,28.542100,28.613000,28.693400,28.784400,28.886500,29.000500,29.127200,29.266900,29.420400,29.587800
28.224500,28.226800,28.233600,28.245200,28.261600,28.283200,28.310200,28.343200,28.382500,28.428800,28.482600,28.544700,28.615700,28.696300,28.787400,28.889700,29.003900,29.130700,29.270600,29.424200,29.591700
28.226000,28.228300,28.235200,28.246800,28.263300,28.284900,28.312100,28.345100,28.384600,28.431000,28.485000,28.547200,28.618400,28.699200,28.790500,28.893000,29.007300,29.134200,29.274300,29.427900,29.595600
28.227600,28.229900,28.236800,28.248400,28.264900,28.286700,28.313900,28.347100,28.386700,28.433200,28.487400,28.549700,28.621100,28.702100,28.793500,28.896200,29.010700,29.137800,29.278000,29.431700,29.599400
28.229100,28.231400,28.238400,28.250000,28.266600,28.288400,28.315800,28.349000,28.388800,28.435500,28.489700,28.552300,28.623800,28.705000,28.796600,28.899400,29.014100,29.141300,29.281600,29.435500,29.603300
28.230700,28.233000,28.239900,28.251700,28.268300,28.290200,28.317600,28.351000,28.390900,28.437700,28.492100,28.554800,28.626500,28.707900,28.799700,28.902600,29.017500,29.144900,29.285300,29.439300,29.607300
28.232200,28.234600,28.241500,28.253300,28.270000,28.292000,28.319500,28.353000,28.393000,28.439900,28.494500,28.557400,28.629200,28.710700,28.802700,28.905900,29.020900,29.148400,29.289000,29.443100,29.611400
28.233800,28.236100,28.243100,28.254900,28.271700,28.293700,28.321400,28.355000,28.395100,28.442200,28.496900,28.559900,28.631900,28.713600,28.805800,28.909100,29.024300,29.151900,29.292700,29.446900,29.615500
28.235400,28.237700,28.244700,28.256600,28.273400,28.295500,28.323200,28.357000,28.397200,28.444400,28.499300,28.562500,28.634600,28.716500,28.808900,28.912300,29.027700,29.155500,29.296300,29.450800,29.619700
28.237000,28.239300,28.246400,28.258200,28.275100,28.297300,28.325100,28.358900,28.399300,28.446700,28.501700,28.565000,28.637400,28.719400,28.811900,28.915600,29.031100,29.159000,29.300000,29.454700,29.623900
28.238500,28.240900,28.248000,28.259900,28.276900,28.299100,28.327000,28.360900,28.401400,28.448900,28.504100,28.567600,28.640100,28.722300,28.815000,28.918800,29.034400,29.162600,29.303700,29.458600,29.628100
28.240100,28.242500,28.249600,28.261600,28.278600,28.300900,28.328900,28.362900,28.403500,28.451200,28.506500,28.570200,28.642800,28.725200,28.818100,28.922000,29.037800,29.166100,29.307400,29.462500,29.632400
28.241700,28.244100,28.251200,28.263200,28.280300,28.302700,28.330800,28.364900,28.405600,28.453400,28.508900,28.572700,28.645600,28.728100,28.821100,28.925300,29.041200,29.169600,29.311100,29.466500,29.636700
28.243300,28.245700,28.252900,28.264900,28.282000,28.304500,28.332700,28.367000,28.407800,28.455700,28.511300,28.575300,28.648300,28.731000,28.824200,28.928500,29.044600,29.173200,29.314900,29.470400,29.641000
28.244900,28.247300,28.254500,28.266600,28.283800,28.306300,28.334600,28.369000,28.409900,28.458000,28.513800,28.577900,28.651000,28.733900,28.827300,28.931700,29.048000,29.176800,29.318600,29.474400,29.645300
28.246500,28.248900,28.256100,28.268300,28.285500,28.308200,28.336500,28.371000,28.412100,28.460300,28.516200,28.580500,28.653800,28.736800,28.830300,28.935000,29.051400,29.180300,29.322400,29.478400,29.649700
28.248200,28.250600,28.257800,28.270000,28.287300,28.310000,28.338400,28.373000,28.414200,28.462500,28.518600,28.583000,28.656500,28.739800,28.833400,28.938200,29.054800,29.183900,29.326200,29.482500,29.654100
28.249800,28.252200,28.259500,28.271700,28.289000,28.311800,28.340400,28.375100,28.416400,28.464800,28.521000,28.585600,28.659300,28.742700,28.836500,28.941500,29.058200,29.187500,29.329900,29.486500,29.658500
28.251400,28.253800,28.261100,28.273400,28.290800,28.313700,28.342300,28.377100,28.418500,28.467100,28.523500,28.588200,28.662000,28.745600,28.839600,28.944700,29.061600,29.191100,29.333700,29.490600,29.662900
28.253100,28.255500,28.262800,28.275100,28.292600,28.315500,28.344200,28.379100,28.420700,28.469400,28.525900,28.590800,28.664800,28.748500,28.842700,28.947900,29.065000,29.194600,29.337500,29.494700,29.667300
28.254700,28.257100,28.264500,28.276800,28.294400,28.317400,28.346200,28.381200,28.422900,28.471700,28.528400,28.593400,28.667500,28.751400,28.845700,28.951200,29.068500,29.198200,29.341400,29.498800,29.671800
28.256300,28.258800,28.266100,28.278500,28.296100,28.319200,28.348100,28.383200,28.425000,28.474000,28.530800,28.596000,28.670300,28.754300,28.848800,28.954400,29.071900,29.201900,29.345200,29.502900,29.676200
28.258000,28.260400,28.267800,28.280300,28.297900,28.321100,28.350100,28.385300,28.427200,28.476300,28.533300,28.598600,28.673100,28.757300,28.851900,28.957700,29.075300,29.205500,29.349000,29.507000,29.680700
28.259600,28.262100,28.269500,28.282000,28.299700,28.323000,28.352000,28.387400,28.429400,28.478600,28.535700,28.601200,28.675800,28.760200,28.855000,28.960900,29.078700,29.209100,29.352900,29.511100,29.685200
28.261300,28.263800,28.271200,28.283700,28.301500,28.324800,28.354000,28.389400,28.431600,28.481000,28.538200,28.603800,28.678600,28.763100,28.858100,28.964200,29.082200,29.212700,29.356700,29.515300,29.689700
28.263000,28.265500,28.272900,28.285500,28.303300,28.326700,28.356000,28.391500,28.433800,28.483300,28.540600,28.606500,28.681400,28.766000,28.861200,28.967500,29.085600,29.216400,29.360600,29.519500,29.694300
28.264700,28.267100,28.274600,28.287200,28.305100,28.328600,28.357900,28.393600,28.436000,28.485600,28.543100,28.609100,28.684100,28.769000,28.864300,28.970700,29.089100,29.220000,29.364500,29.523700,29.698800
28.266300,28.268800,28.276300,28.289000,28.306900,28.330500,28.359900,28.395700,28.438200,28.487900,28.545600,28.611700,28.686900,28.771900,28.867400,28.974000,29.092500,29.223700,29.368400,29.527800,29.703400
28.268000,28.270500,28.278100,28.290700,28.308800,28.332400,28.361900,28.397700,28.440400,28.490300,28.548100,28.614300,28.689700,28.774900,28.870500,28.977300,29.096000,29.227300,29.372300,29.532100,29.707900
28.269700,28.272200,28.279800,28.292500,28.310600,28.334300,28.363900,28.399800,28.442600,28.492600,28.550500,28.617000,28.692500,28.777800,28.873600,28.980600,29.099400,29.231000,29.376300,29.536300,29.712500
28.271400,28.273900,28.281500,28.294300,28.312400,28.336200,28.365900,28.401900,28.444800,28.495000,28.553000,28.619600,28.695300,28.780700,28.876700,28.983800,29.102900,29.234700,29.380200,29.540500,29.717100
28.273100,28.275600,28.283300,28.296100,28.314300,28.338100,28.367900,28.404000,28.447000,28.497300,28.555500,28.622200,28.698100,28.783700,28.879800,28.987100,29.106400,29.238400,29.384100,29.544800,29.721700
28.274800,28.277400,28.285000,28.297800,28.316100,28.340000,28.369900,28.406100,28.449200,28.499700,28.558000,28.624900,28.700800,28.786600,28.882900,28.990400,29.109900,29.242100,29.388100,29.549000,29.726300
28.276500,28.279100,28.286700,28.299600,28.317900,28.341900,28.371900,28.408300,28.451500,28.502000,28.560500,28.627500,28.703600,28.789600,28.886100,28.993700,29.113400,29.245800,29.392100,29.553300,29.731000
28.278300,28.280800,28.288500,28.301400,28.319800,28.343800,28.373900,28.410400,28.453700,28.504400,28.563000,28.630100,28.706400,28.792600,28.889200,28.997000,29.116900,29.249500,29.396000,29.557600,29.735600
28.280000,28.282500,28.290300,28.303200,28.321700,28.345800,28.375900,28.412500,28.455900,28.506800,28.565500,28.632800,28.709200,28.795500,28.892300,29.000300,29.120400,29.253300,29.400000,29.561900,29.740300
28.281700,28.284300,28.292000,28.305000,28.323500,28.347700,28.378000,28.414600,28.458200,28.509100,28.568000,28.635400,28.712100,28.798500,28.895400,29.003600,29.123900,29.257000,29.404000,29.566200,29.744900
28.283500,28.286000,28.293800,28.306800,28.325400,28.349700,28.380000,28.416800,28.460400,28.511500,28.570500,28.638100,28.714900,28.801500,28.898600,29.007000,29.127400,29.260700,29.408000,29.570500,29.749600
28.285200,28.287800,28.295600,28.308700,28.327300,28.351600,28.382000,28.418900,28.462700,28.513900,28.573000,28.640800,28.717700,28.804400,28.901700,29.010300,29.130900,29.264500,29.412100,29.574800,29.754300
28.286900,28.289500,28.297300,28.310500,28.329100,28.353600,28.384100,28.421000,28.464900,28.516300,28.575600,28.643400,28.720500,28.807400,28.904900,29.013600,29.134400,29.268200,29.416100,29.579200,29.759000
28.288700,28.291300,28.299100,28.312300,28.331000,28.355500,28.386100,28.423200,28.467200,28.518600,28.578100,28.646100,28.723300,28.810400,28.908000,29.017000,29.138000,29.272000,29.420100,29.583500,29.763700
28.290500,28.293100,28.300900,28.314100,28.332900,28.357500,28.388200,28.425300,28.469500,28.521000,28.580600,28.648800,28.726100,28.813400,28.911200,29.020300,29.141500,29.275800,29.424200,29.587900,29.768400
28.292200,28.294800,28.302700,28.316000,28.334800,28.359400,28.390200,28.427500,28.471700,28.523400,28.583100,28.651400,28.729000,28.816400,28.914300,29.023600,29.145100,29.279600,29.428200,29.592300,29.773100
28.294000,28.296600,28.304500,28.317800,28.336700,28.361400,28.392300,28.429600,28.474000,28.525800,28.585700,28.654100,28.731800,28.819300,28.917500,29.027000,29.148600,29.283400,29.432300,29.596600,29.777900
28.295800,28.298400,28.306300,28.319700,28.338600,28.363400,28.394300,28.431800,28.476300,28.528200,28.588200,28.656800,28.734600,28.822300,28.920700,29.030300,29.152200,29.287200,29.436400,29.601000,29.782600
28.297500,28.300200,28.308100,28.321500,28.340500,28.365400,28.396400,28.434000,28.478600,28.530600,28.590700,28.659500,28.737500,28.825300,28.923800,29.033700,29.155800,29.291000,29.440500,29.605400,29.787400
28.299300,28.302000,28.310000,28.323400,28.342400,28.367400,28.398500,28.436200,28.480900,28.533000,28.593300,28.662200,28.740300,28.828300,28.927000,29.037100,29.159400,29.294800,29.444600,29.609800,29.792100
28.301100,28.303800,28.311800,28.325300,28.344400,28.369400,28.400600,28.438300,28.483100,28.535500,28.595800,28.664900,28.743100,28.831400,28.930200,29.040500,29.163000,29.298700,29.448700,29.614300,29.796900
28.302900,28.305600,28.313600,28.327100,28.346300,28.371400,28.402600,28.440500,28.485400,28.537900,28.598400,28.667600,28.746000,28.834400,28.933400,29.043800,29.166500,29.302500,29.452800,29.618700,29.801700
28.304700,28.307400,28.315500,28.329000,28.348200,28.373400,28.404700,28.442700,28.487700,28.540300,28.601000,28.670300,28.748800,28.837400,28.936600,29.047200,29.170200,29.306300,29.456900,29.623100,29.806500
28.306500,28.309200,28.317300,28.330900,28.350200,28.375400,28.406800,28.444900,28.490000,28.542700,28.603500,28.673000,28.751700,28.840400,28.939800,29.050600,29.173800,29.310200,29.461000,29.627600,29.811300
28.308400,28.311000,28.319200,28.332800,28.352100,28.377400,28.408900,28.447100,28.492400,28.545200,28.606100,28.675700,28.754600,28.843400,28.943000,29.054000,29.177400,29.314100,29.465200,29.632000,29.816100
28.310200,28.312900,28.321000,28.334700,28.354100,28.379400,28.411000,28.449300,28.494700,28.547600,28.608600,28.678400,28.757400,28.846500,28.946200,29.057400,29.181000,29.317900,29.469300,29.636500,29.820900
28.312000,28.314700,28.322900,28.336600,28.356000,28.381400,28.413100,28.451500,28.497000,28.550000,28.611200,28.681100,28.760300,28.849500,28.949400,29.060800,29.184600,29.321800,29.473500,29.641000,29.825700
28.313800,28.316500,28.324700,28.338500,28.358000,28.383500,28.415300,28.453700,28.499300,28.552500,28.613800,28.683800,28.763200,28.852500,28.952600,29.064300,29.188300,29.325700,29.477700,29.645500,29.830600
28.315700,28.318400,28.326600,28.340400,28.359900,28.385500,28.417400,28.455900,28.501600,28.554900,28.616400,28.686500,28.766100,28.855600,28.955900,29.067700,29.191900,29.329600,29.481800,29.650000,29.835400
28.317500,28.320200,28.328500,28.342300,28.361900,28.387500,28.419500,28.458200,28.504000,28.557400,28.619000,28.689300,28.768900,28.858600,28.959100,29.071100,29.195600,29.333500,29.486000,29.654500,29.840300
28.319400,28.322100,28.330300,28.344200,28.363900,28.389600,28.421600,28.460400,28.506300,28.559800,28.621600,28.692000,28.771800,28.861700,28.962300,29.074500,29.199200,29.337400,29.490200,29.659000,29.845200
28.321200,28.324000,28.332200,28.346100,28.365900,28.391600,28.423800,28.462600,28.508600,28.562300,28.624100,28.694700,28.774700,28.864700,28.965600,29.078000,29.202900,29.341300,29.494400,29.663500,29.850000
28.323100,28.325800,28.334100,28.348100,28.367800,28.393700,28.425900,28.464900,28.511000,28.564800,28.626700,28.697500,28.777600,28.867800,28.968800,29.081400,29.206600,29.345300,29.498600,29.668000,29.854900
28.324900,28.327700,28.336000,28.350000,28.369800,28.395700,28.428000,28.467100,28.513300,28.567200,28.629300,28.700200,28.780500,28.870900,28.972100,29.084900,29.210300,29.349200,29.502900,29.672600,29.859800
28.326800,28.329600,28.337900,28.351900,28.371800,28.397800,28.430200,28.469300,28.515700,28.569700,28.632000,28.703000,28.783400,28.874000,28.975300,29.088400,29.213900,29.353100,29.507100,29.677100,29.864700
28.328700,28.331500,28.339800,28.353900,28.373800,28.399900,28.432300,28.471600,28.518000,28.572200,28.634600,28.705700,28.786300,28.877000,28.978600,29.091800,29.217600,29.357100,29.511300,29.681700,29.869600
28.330600,28.333300,28.341700,28.355800,28.375800,28.401900,28.434500,28.473800,28.520400,28.574700,28.637200,28.708500,28.789200,28.880100,28.981900,29.095300,29.221300,29.361100,29.515600,29.686200,29.874500
28.332400,28.335200,28.343600,28.357800,28.377800,28.404000,28.436700,28.476100,28.522800,28.577200,28.639800,28.711300,28.792200,28.883200,28.985100,29.098800,29.225100,29.365000,29.519800,29.690800,29.879400
28.334300,28.337100,28.345600,28.359800,28.379900,28.406100,28.438800,28.478400,28.525100,28.579700,28.642400,28.714000,28.795100,28.886300,28.988400,29.102300,29.228800,29.369000,29.524100,29.695400,29.884300
28.336200,28.339000,28.347500,28.361700,28.381900,28.408200,28.441000,28.480600,28.527500,28.582200,28.645100,28.716800,28.798000,28.889400,28.991700,29.105800,29.232500,29.373000,29.528400,29.700000,29.889100
28.338100,28.340900,28.349400,28.363700,28.383900,28.410300,28.443200,28.482900,28.529900,28.584700,28.647700,28.719600,28.800900,28.892500,28.995000,29.109300,29.236200,29.377000,29.532600,29.704500,29.893900
28.340000,28.342900,28.351400,28.365700,28.385900,28.412400,28.445300,28.485200,28.532300,28.587200,28.650300,28.722400,28.803900,28.895600,28.998300,29.112800,29.240000,29.381000,29.536900,29.709100,29.898800
28.341900,28.344800,28.353300,28.367600,28.388000,28.414500,28.447500,28.487500,28.534700,28.589700,28.653000,28.725100,28.806800,28.898700,29.001600,29.116300,29.243700,29.385000,29.541200,29.713600,29.903600
28.343900,28.346700,28.355300,28.369600,28.390000,28.416600,28.449700,28.489700,28.537100,28.592200,28.655600,28.727900,28.809800,28.901800,29.004900,29.119800,29.247500,29.389000,29.545500,29.718200,29.908400
28.345800,28.348600,28.357200,28.371600,28.392000,28.418700,28.451900,28.492000,28.539500,28.594700,28.658300,28.730700,28.812700,28.905000,29.008200,29.123300,29.251200,29.393000,29.549800,29.722800,29.913200
28.347700,28.350600,28.359200,28.373600,28.394100,28.420800,28.454100,28.494300,28.541900,28.597200,28.660900,28.733500,28.815700,28.908100,29.011500,29.126900,29.255000,29.397000,29.554000,29.727300,29.917900
28.349600,28.352500,28.361100,28.375600,28.396200,28.423000,28.456300,28.496600,28.544300,28.599700,28.663600,28.736300,28.818600,28.911200,29.014900,29.130400,29.258800,29.401000,29.558300,29.731900,29.922700
28.351600,28.354500,28.363100,28.377600,28.398200,28.425100,28.458500,28.498900,28.546700,28.602300,28.666200,28.739100,28.821600,28.914400,29.018200,29.133900,29.262500,29.405100,29.562600,29.736400,29.927500
28.353500,28.356400,28.365100,28.379600,28.400300,28.427200,28.460700,28.501200,28.549100,28.604800,28.668900,28.741900,28.824600,28.917500,29.021500,29.137500,29.266300,29.409100,29.566900,29.740900,29.932300
28.355500,28.358400,28.367100,28.381700,28.402300,28.429300,28.463000,28.503500,28.551500,28.607400,28.671600,28.744800,28.827600,28.920700,29.024900,29.141000,29.270100,29.413100,29.571200,29.745500,29.937000
28.357400,28.360300,28.369000,28.383700,28.404400,28.431500,28.465200,28.505900,28.553900,28.609900,28.674200,28.747600,28.830500,28.923800,29.028200,29.144600,29.273900,29.417200,29.575500,29.750000,29.941800
28.359400,28.362300,28.371000,28.385700,28.406500,28.433600,28.467400,28.508200,28.556400,28.612400,28.676900,28.750400,28.833500,28.927000,29.031600,29.148200,29.277700,29.421200,29.579800,29.754600,29.946600
28.361300,28.364300,28.373000,28.387700,28.408600,28.435800,28.469600,28.510500,28.558800,28.615000,28.679600,28.753200,28.836500,28.930200,29.035000,29.151700,29.281500,29.425300,29.584100,29.759100,29.951300
28.363300,28.366200,28.375000,28.389800,28.410700,28.437900,28.471900,28.512800,28.561200,28.617600,28.682300,28.756100,28.839500,28.933300,29.038300,29.155300,29.285300,29.429300,29.588400,29.763600,29.956100
28.365300,28.368200,28.377000,28.391800,28.412800,28.440100,28.474100,28.515200,28.563700,28.620100,28.685000,28.758900,28.842500,28.936500,29.041700,29.158900,29.289100,29.433400,29.592700,29.768200,29.960900
28.367300,28.370200,28.379000,28.393900,28.414900,28.442300,28.476400,28.517500,28.566100,28.622700,28.687700,28.761800,28.845500,28.939700,29.045100,29.162500,29.292900,29.437400,29.597000,29.772700,29.965600
28.369300,28.372200,28.381100,28.395900,28.417000,28.444400,28.478600,28.519900,28.568600,28.625300,28.690400,28.764600,28.848500,28.942900,29.048500,29.166100,29.296800,29.441500,29.601300,29.777300,29.970400
28.371200,28.374200,28.383100,28.398000,28.419100,28.446600,28.480900,28.522200,28.571000,28.627800,28.693100,28.767500,28.851600,28.946100,29.051800,29.169700,29.300600,29.445500,29.605600,29.781800,29.975100
28.373200,28.376200,28.385100,28.400000,28.421200,28.448800,28.483100,28.524600,28.573500,28.630400,28.695800,28.770300,28.854600,28.949300,29.055200,29.173300,29.304400,29.449600,29.609900,29.786300,29.979900
28.375200,28.378200,28.387100,28.402100,28.423300,28.451000,28.485400,28.526900,28.576000,28.633000,28.698500,28.773200,28.857600,28.952500,29.058600,29.176900,29.308300,29.453700,29.614200,29.790900,29.984700
28.377200,28.380200,28.389200,28.404200,28.425400,28.453200,28.487700,28.529300,28.578400,28.635600,28.701300,28.776100,28.860600,28.955700,29.062000,29.180500,29.312100,29.457800,29.618500,29.795400,29.989400
28.379300,28.382200,28.391200,28.406300,28.427600,28.455400,28.490000,28.531700,28.580900,28.638200,28.704000,28.778900,28.863700,28.958900,29.065400,29.184100,29.315900,29.461800,29.622800,29.799900,29.994200
28.381300,28.384300,28.393200,28.408300,28.429700,28.457600,28.492200,28.534000,28.583400,28.640800,28.706700,28.781800,28.866700,28.962100,29.068900,29.187800,29.319800,29.465900,29.627100,29.804500,29.998900
28.383300,28.386300,28.395300,28.410400,28.431800,28.459800,28.494500,28.536400,28.585900,28.643400,28.709500,28.784700,28.869800,28.965400,29.072300,29.191400,29.323600,29.470000,29.631400,29.809000,30.003700
28.385300,28.388300,28.397300,28.412500,28.434000,28.462000,28.496800,28.538800,28.588400,28.646000,28.712200,28.787600,28.872800,28.968600,29.075700,29.195000,29.327500,29.474100,29.635800,29.813600,30.008500
28.387300,28.390400,28.399400,28.414600,28.436100,28.464200,28.499100,28.541200,28.590900,28.648600,28.715000,28.790500,28.875900,28.971800,29.079100,29.198700,29.331300,29.478100,29.640100,29.818100,30.013200
28.389400,28.392400,28.401500,28.416700,28.438300,28.466400,28.501400,28.543600,28.593400,28.651200,28.717700,28.793400,28.878900,28.975100,29.082600,29.202300,29.335200,29.482200,29.644400,29.822700,30.018000
28.391400,28.394400,28.403500,28.418800,28.440500,28.468600,28.503700,28.546000,28.595900,28.653900,28.720500,28.796300,28.882000,28.978300,29.086000,29.206000,29.339100,29.486300,29.648700,29.827200,30.022700
28.393500,28.396500,28.405600,28.420900,28.442600,28.470900,28.506000,28.548400,28.598400,28.656500,28.723200,28.799200,28.885100,28.981600,29.089400,29.209600,29.342900,29.490400,29.653000,29.831700,30.027500
28.395500,28.398600,28.407700,28.423100,28.444800,28.473100,28.508300,28.550800,28.600900,28.659100,28.726000,28.802100,28.888200,28.984800,29.092900,29.213300,29.346800,29.494500,29.657300,29.836300,30.032300
28.397600,28.400600,28.409800,28.425200,28.447000,28.475300,28.510600,28.553200,28.603400,28.661700,28.728800,28.805000,28.891200,28.988100,29.096400,29.216900,29.350700,29.498600,29.661700,29.840800,30.037000
28.399600,28.402700,28.411900,28.427300,28.449100,28.477600,28.513000,28.555600,28.605900,28.664400,28.731500,28.808000,28.894300,28.991300,29.099800,29.220600,29.354600,29.502700,29.666000,29.845400,30.041800
28.401700,28.404800,28.414000,28.429400,28.451300,28.479800,28.515300,28.558000,28.608400,28.667000,28.734300,28.810900,28.897400,28.994600,29.103300,29.224200,29.358400,29.506800,29.670300,29.849900,30.046600
28.403800,28.406800,28.416100,28.431600,28.453500,28.482100,28.517600,28.560400,28.611000,28.669700,28.737100,28.813800,28.900500,28.997900,29.106700,29.227900,29.362300,29.510900,29.674600,29.854500,30.051300
28.405800,28.408900,28.418200,28.433700,28.455700,28.484300,28.520000,28.562900,28.613500,28.672300,28.739900,28.816800,28.903600,29.001200,29.110200,29.231600,29.366200,29.515000,29.679000,29.859000,30.056100
28.407900,28.411000,28.420300,28.435900,28.457900,28.486600,28.522300,28.565300,28.616100,28.675000,28.742700,28.819700,28.906700,29.004400,29.113700,29.235300,29.370100,29.519100,29.683300,29.863600,30.060900
28.410000,28.413100,28.422400,28.438000,28.460100,28.488900,28.524600,28.567700,28.618600,28.677700,28.745500,28.822700,28.909800,29.007700,29.117200,29.239000,29.374000,29.523300,29.687600,29.868100,30.065600
28.412100,28.415200,28.424500,28.440200,28.462300,28.491100,28.527000,28.570200,28.621200,28.680300,28.748300,28.825600,28.912900,29.011000,29.120600,29.242600,29.377900,29.527400,29.692000,29.872700,30.070400
28.414200,28.417300,28.426600,28.442300,28.464500,28.493400,28.529400,28.572600,28.623700,28.683000,28.751100,28.828600,28.916100,29.014300,29.124100,29.246300,29.381800,29.531500,29.696300,29.877200,30.075200
28.416300,28.419400,28.428800,28.444500,28.466700,28.495700,28.531700,28.575100,28.626300,28.685700,28.753900,28.831500,28.919200,29.017600,29.127600,29.250000,29.385700,29.535600,29.700700,29.881800,30.080000
28.418400,28.421500,28.430900,28.446700,28.469000,28.498000,28.534100,28.577600,28.628800,28.688400,28.756700,28.834500,28.922300,29.020900,29.131100,29.253700,29.389600,29.539700,29.705000,29.886400,30.084700
28.420500,28.423600,28.433000,28.448800,28.471200,28.500300,28.536400,28.580000,28.631400,28.691100,28.759600,28.837500,28.925500,29.024300,29.134600,29.257400,29.393500,29.543900,29.709300,29.890900,30.089500
28.422600,28.425800,28.435200,28.451000,28.473400,28.502600,28.538800,28.582500,28.634000,28.693800,28.762400,28.840400,28.928600,29.027600,29.138100,29.261100,29.397400,29.548000,29.713700,29.895500,30.094300
28.424700,28.427900,28.437300,28.453200,28.475600,28.504900,28.541200,28.585000,28.636500,28.696500,28.765200,28.843400,28.931700,29.030900,29.141600,29.264800,29.401400,29.552100,29.718000,29.900000,30.099100
